MRA_term,Modified_term,SearcherReturned_term,State,Rank
Hepatitis D antibody positive,Hepatitis D antibody positive,Hepatitis A antibody positive,Unmatched,1st
Hepatitis D antibody,Hepatitis D antibody,Hepatitis A antibody,Unmatched,1st
Hepatitis D antibody negative,Hepatitis D antibody negative,Hepatitis A antibody negative,Unmatched,1st
Hepatitis D RNA positive,Hepatitis D RNA positive,Hepatitis C RNA positive,Unmatched,1st
Hepatitis D RNA,Hepatitis D RNA,Hepatitis C RNA,Unmatched,1st
Hepatitis D RNA negative,Hepatitis D RNA negative,Hepatitis C RNA negative,Unmatched,1st
Factor XIII Inhibition,Factor XIII Inhibition,Factor VIII inhibition,Unmatched,1st
B-lymphocyte count,B-lymphocyte count,T-lymphocyte count,Unmatched,1st
B-lymphocyte count increased,B-lymphocyte count increased,T-lymphocyte count increased,Unmatched,1st
Hepatitis E antigen,Hepatitis E antigen,Hepatitis D antigen,Unmatched,1st
Haemoglobin E,Haemoglobin E,Haemoglobin S,Unmatched,1st
Haemoglobin E absent,Haemoglobin E absent,Haemoglobin A absent,Unmatched,1st
Haemoglobin E present,Haemoglobin E present,Haemoglobin A present,Unmatched,1st
Hepatitis E antigen positive,Hepatitis E antigen positive,Hepatitis D antigen positive,Unmatched,1st
Hepatitis E antigen negative,Hepatitis E antigen negative,Hepatitis D antigen negative,Unmatched,1st
Protein C increased,Protein C increased,Protein S increased,Unmatched,1st
Type I hyperlipidaemia,Type I hyperlipidaemia,Type II hyperlipidaemia,Unmatched,1st
Type III hyperlipidaemia,Type III hyperlipidaemia,Type II hyperlipidaemia,Unmatched,1st
Type IV hyperlipidaemia,Type IV hyperlipidaemia,Type II hyperlipidaemia,Unmatched,1st
Type V hyperlipidaemia,Type V hyperlipidaemia,Type I hyperlipidaemia,Unmatched,1st
Drug abuser,Drug abuser,Drug abuse,Unmatched,1st
HIV infection CDC group IV,HIV infection CDC group IV,HIV infection CDC Group I,Unmatched,1st
Hodgkin's disease stage IV,Hodgkin's disease stage IV,Hodgkin's disease stage I,Unmatched,1st
Apolipoprotein A-II abnormal,Apolipoprotein A-II abnormal,Apolipoprotein A-I abnormal,Unmatched,1st
Coagulation factor VIII level abnormal,Coagulation factor VIII level abnormal,Coagulation factor VII level abnormal,Unmatched,1st
Coagulation factor X level abnormal,Coagulation factor X level abnormal,Coagulation factor IX level abnormal,Unmatched,1st
Coagulation factor XI level abnormal,Coagulation factor XI level abnormal,Coagulation factor IX level abnormal,Unmatched,1st
Coagulation factor XII level abnormal,Coagulation factor XII level abnormal,Coagulation factor VII level abnormal,Unmatched,1st
Coagulation factor XIII level abnormal,Coagulation factor XIII level abnormal,Coagulation factor VIII level abnormal,Unmatched,1st
Cervix carcinoma stage 0,Cervix carcinoma stage 0,Cervix carcinoma stage I,Unmatched,1st
Fascial operation,Fascial operation,Facial operation,Unmatched,1st
Ovarian germ cell cancer stage II,Ovarian germ cell cancer stage II,Ovarian germ cell cancer stage I,Unmatched,1st
Ovarian germ cell cancer stage III,Ovarian germ cell cancer stage III,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage IV,Ovarian germ cell cancer stage IV,Ovarian germ cell cancer stage I,Unmatched,1st
Gastric cancer stage IV,Gastric cancer stage IV,Gastric cancer stage I,Unmatched,1st
PO2 abnormal,PO2 abnormal,PCO2 abnormal,Unmatched,1st
Vitamin D increased,Vitamin D increased,Vitamin C increased,Unmatched,1st
Vitamin A abnormal,Vitamin A abnormal,Vitamin C abnormal,Unmatched,1st
Vitamin A decreased,Vitamin A decreased,Vitamin C decreased,Unmatched,1st
Vitamin A increased,Vitamin A increased,Vitamin C increased,Unmatched,1st
Vitamin A normal,Vitamin A normal,Vitamin C normal,Unmatched,1st
Vitamin D abnormal,Vitamin D abnormal,Vitamin C abnormal,Unmatched,1st
Vitamin D decreased,Vitamin D decreased,Vitamin C decreased,Unmatched,1st
Ureteral disorder,Ureteral disorder,Urethral disorder,Unmatched,1st
Urethral neoplasm,Urethral neoplasm,Ureteral neoplasm,Unmatched,1st
Electrocardiogram U wave inversion,Electrocardiogram U wave inversion,Electrocardiogram T wave inversion,Unmatched,1st
Blood creatine phosphokinase BB,Blood creatine phosphokinase BB,Blood creatine phosphokinase MB,Unmatched,1st
Trisomy 15,Trisomy 15,Trisomy 11,Unmatched,1st
Trisomy 12,Trisomy 12,Trisomy 11,Unmatched,1st
Apolipoprotein E abnormal,Apolipoprotein E abnormal,Apolipoprotein B abnormal,Unmatched,1st
Coagulation factor X level normal,Coagulation factor X level normal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XI level normal,Coagulation factor XI level normal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XII level normal,Coagulation factor XII level normal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor XIII level normal,Coagulation factor XIII level normal,Coagulation factor VIII level normal,Unmatched,1st
Blood immunoglobulin D decreased,Blood immunoglobulin D decreased,Blood immunoglobulin A decreased,Unmatched,1st
Blood immunoglobulin D increased,Blood immunoglobulin D increased,Blood immunoglobulin A increased,Unmatched,1st
Haemoglobin C present,Haemoglobin C present,Haemoglobin A present,Unmatched,1st
CD4 lymphocytes increased,CD4 lymphocytes increased,CD8 lymphocytes increased,Unmatched,1st
Hepatitis B antigen positive,Hepatitis B antigen positive,Hepatitis D antigen positive,Unmatched,1st
Hepatitis B antigen,Hepatitis B antigen,Hepatitis D antigen,Unmatched,1st
Hepatitis A immunisation,Hepatitis A immunisation,Hepatitis B immunisation,Unmatched,1st
Colon cancer stage 0,Colon cancer stage 0,Colon cancer stage I,Unmatched,1st
Diabetic macroangiopathy,Diabetic macroangiopathy,Diabetic microangiopathy,Unmatched,1st
Human herpesvirus 7 infection,Human herpesvirus 7 infection,Human herpesvirus 6 infection,Unmatched,1st
Haemoglobin E trait,Haemoglobin E trait,Haemoglobin D trait,Unmatched,1st
Apolipoprotein C,Apolipoprotein C,Apolipoprotein B,Unmatched,1st
Apolipoprotein C abnormal,Apolipoprotein C abnormal,Apolipoprotein B abnormal,Unmatched,1st
Oropharyngeal cancer stage IV,Oropharyngeal cancer stage IV,Oropharyngeal cancer stage I,Unmatched,1st
Polyglandular autoimmune syndrome type III,Polyglandular autoimmune syndrome type III,Polyglandular autoimmune syndrome type II,Unmatched,1st
HIV infection WHO clinical stage II,HIV infection WHO clinical stage II,HIV infection WHO clinical stage I,Unmatched,1st
HIV infection WHO clinical stage III,HIV infection WHO clinical stage III,HIV infection WHO clinical stage II,Unmatched,1st
HIV infection WHO clinical stage IV,HIV infection WHO clinical stage IV,HIV infection WHO clinical stage I,Unmatched,1st
HTLV-2 test positive,HTLV-2 test positive,HTLV-1 test positive,Unmatched,1st
Hepatitis B test negative,Hepatitis B test negative,Hepatitis C test negative,Unmatched,1st
Acute hepatitis C,Acute hepatitis C,Acute hepatitis B,Unmatched,1st
Nephritic syndrome,Nephritic syndrome,Nephrotic syndrome,Unmatched,1st
Arteritis infective,Arteritis infective,Arthritis infective,Unmatched,1st
Peripheral nerve infection,Peripheral nerve infection,Peripheral nerve injection,Unmatched,1st
IVth nerve disorder,IVth nerve disorder,VIth nerve disorder,Unmatched,1st
Ureteral cyst,Ureteral cyst,Urethral cyst,Unmatched,1st
Hyper IgM syndrome,Hyper IgM syndrome,Hyper IgE syndrome,Unmatched,1st
Application site scab,Application site scab,Application site scar,Unmatched,1st
Injection site scab,Injection site scab,Injection site scar,Unmatched,1st
Infusion site scab,Infusion site scab,Infusion site scar,Unmatched,1st
Human herpesvirus 8 infection,Human herpesvirus 8 infection,Human herpesvirus 6 infection,Unmatched,1st
Bladder transitional cell carcinoma stage I,Bladder transitional cell carcinoma stage I,Bladder transitional cell carcinoma stage 0,Unmatched,1st
Bladder transitional cell carcinoma stage IV,Bladder transitional cell carcinoma stage IV,Bladder transitional cell carcinoma stage I,Unmatched,1st
Bladder transitional cell carcinoma stage II,Bladder transitional cell carcinoma stage II,Bladder transitional cell carcinoma stage I,Unmatched,1st
Bladder transitional cell carcinoma stage III,Bladder transitional cell carcinoma stage III,Bladder transitional cell carcinoma stage II,Unmatched,1st
C-telopeptide,C-telopeptide,N-telopeptide,Unmatched,1st
Blood immunoglobulin D,Blood immunoglobulin D,Blood immunoglobulin A,Unmatched,1st
Type 2 diabetes mellitus,Type 2 diabetes mellitus,Type 1 diabetes mellitus,Unmatched,1st
Substance abuser,Substance abuser,Substance abuse,Unmatched,1st
Apolipoprotein E,Apolipoprotein E,Apolipoprotein B,Unmatched,1st
Hepatitis B DNA increased,Hepatitis B DNA increased,Hepatitis C RNA increased,Unmatched,1st
Hepatitis B DNA decreased,Hepatitis B DNA decreased,Hepatitis C RNA decreased,Unmatched,1st
Hepatitis C virus test,Hepatitis C virus test,Hepatitis B virus test,Unmatched,1st
Hepatitis D virus test,Hepatitis D virus test,Hepatitis B virus test,Unmatched,1st
Hepatitis A virus test,Hepatitis A virus test,Hepatitis B virus test,Unmatched,1st
Haemoglobin C,Haemoglobin C,Haemoglobin S,Unmatched,1st
Vaccination site scar,Vaccination site scar,Vaccination site scab,Unmatched,1st
Urethral stent removal,Urethral stent removal,Ureteral stent removal,Unmatched,1st
Influenza C virus test positive,Influenza C virus test positive,Influenza B virus test positive,Unmatched,1st
Influenza A virus test positive,Influenza A virus test positive,Influenza B virus test positive,Unmatched,1st
Hepatitis B virus test positive,Hepatitis B virus test positive,Hepatitis A virus test positive,Unmatched,1st
Hepatitis C virus test positive,Hepatitis C virus test positive,Hepatitis A virus test positive,Unmatched,1st
Hepatitis E virus test positive,Hepatitis E virus test positive,Hepatitis A virus test positive,Unmatched,1st
Type 2 lepra reaction,Type 2 lepra reaction,Type 1 lepra reaction,Unmatched,1st
Hepatitis D virus test positive,Hepatitis D virus test positive,Hepatitis A virus test positive,Unmatched,1st
Alpha 1 microglobulin,Alpha 1 microglobulin,Alpha-2 macroglobulin,Unmatched,1st
Alpha 1 microglobulin increased,Alpha 1 microglobulin increased,Alpha-2 macroglobulin increased,Unmatched,1st
Ovarian cancer stage II,Ovarian cancer stage II,Ovarian cancer stage I,Unmatched,1st
Ovarian cancer stage III,Ovarian cancer stage III,Ovarian cancer stage II,Unmatched,1st
Ovarian cancer stage IV,Ovarian cancer stage IV,Ovarian cancer stage I,Unmatched,1st
Thyroid cancer stage I,Thyroid cancer stage I,Thyroid cancer stage 0,Unmatched,1st
Thyroid cancer stage II,Thyroid cancer stage II,Thyroid cancer stage I,Unmatched,1st
Thyroid cancer stage III,Thyroid cancer stage III,Thyroid cancer stage II,Unmatched,1st
Thyroid cancer stage IV,Thyroid cancer stage IV,Thyroid cancer stage I,Unmatched,1st
VIth nerve paresis,VIth nerve paresis,IVth nerve paresis,Unmatched,1st
Hepatitis D immunisation,Hepatitis D immunisation,Hepatitis B immunisation,Unmatched,1st
Anti-VGKC antibody,Anti-VGKC antibody,Anti-VGCC antibody,Unmatched,1st
Head and neck cancer stage II,Head and neck cancer stage II,Head and neck cancer stage IV,Unmatched,1st
Head and neck cancer stage I,Head and neck cancer stage I,Head and neck cancer stage IV,Unmatched,1st
CD8 lymphocytes abnormal,CD8 lymphocytes abnormal,CD4 lymphocytes abnormal,Unmatched,1st
Influenza B virus test,Influenza B virus test,Influenza A virus test,Unmatched,1st
Trisomy 9,Trisomy 9,Trisomy 8,Unmatched,1st
Trisomy 14,Trisomy 14,Trisomy 11,Unmatched,1st
N-ras status assay,N-ras status assay,K-ras status assay,Unmatched,1st
H-ras status assay,H-ras status assay,K-ras status assay,Unmatched,1st
BRCA2 gene mutation assay,BRCA2 gene mutation assay,BRCA1 gene mutation assay,Unmatched,1st
H-ras gene mutation,H-ras gene mutation,K-ras gene mutation,Unmatched,1st
N-ras gene mutation,N-ras gene mutation,K-ras gene mutation,Unmatched,1st
BRCA2 gene mutation,BRCA2 gene mutation,BRCA1 gene mutation,Unmatched,1st
Hyper IgD syndrome,Hyper IgD syndrome,Hyper IgE syndrome,Unmatched,1st
Anti factor X antibody negative,Anti factor X antibody negative,Anti factor IX antibody negative,Unmatched,1st
Anti-VGKC antibody negative,Anti-VGKC antibody negative,Anti-VGCC antibody negative,Unmatched,1st
Anti-VGKC antibody positive,Anti-VGKC antibody positive,Anti-VGCC antibody positive,Unmatched,1st
Type 3 diabetes mellitus,Type 3 diabetes mellitus,Type 1 diabetes mellitus,Unmatched,1st
Mucolipidosis type II,Mucolipidosis type II,Mucolipidosis type I,Unmatched,1st
Mucolipidosis type III,Mucolipidosis type III,Mucolipidosis type II,Unmatched,1st
Mucolipidosis type IV,Mucolipidosis type IV,Mucolipidosis type I,Unmatched,1st
Multiple endocrine neoplasia Type 2,Multiple endocrine neoplasia Type 2,Multiple endocrine neoplasia Type 2A,Unmatched,1st
Multiple endocrine neoplasia Type 1,Multiple endocrine neoplasia Type 1,Multiple endocrine neoplasia Type 2,Unmatched,1st
Multiple endocrine neoplasia Type 2B,Multiple endocrine neoplasia Type 2B,Multiple endocrine neoplasia Type 2A,Unmatched,1st
Hepatitis A antigen,Hepatitis A antigen,Hepatitis D antigen,Unmatched,1st
Hepatitis A antigen negative,Hepatitis A antigen negative,Hepatitis D antigen negative,Unmatched,1st
Troponin T normal,Troponin T normal,Troponin I normal,Unmatched,1st
Influenza C virus test,Influenza C virus test,Influenza A virus test,Unmatched,1st
B-cell prolymphocytic leukaemia,B-cell prolymphocytic leukaemia,T-cell prolymphocytic leukaemia,Unmatched,1st
Hodgkin's disease nodular sclerosis stage II,Hodgkin's disease nodular sclerosis stage II,Hodgkin's disease nodular sclerosis stage III,Unmatched,1st
Hodgkin's disease nodular sclerosis stage I,Hodgkin's disease nodular sclerosis stage I,Hodgkin's disease nodular sclerosis stage IV,Unmatched,1st
CYP2B6 gene status assay,CYP2B6 gene status assay,CYP2D6 gene status assay,Unmatched,1st
CYP2B6 polymorphism,CYP2B6 polymorphism,CYP2D6 polymorphism,Unmatched,1st
Catheter site scar,Catheter site scar,Catheter site scab,Unmatched,1st
Anti B antibody positive,Anti B antibody positive,Anti A antibody positive,Unmatched,1st
Anti A antibody,Anti A antibody,Anti B antibody,Unmatched,1st
HLA-B*5801 assay,HLA-B*5801 assay,HLA-B*5701 assay,Unmatched,1st
Hepatitis E virus test,Hepatitis E virus test,Hepatitis B virus test,Unmatched,1st
Perinatal HBV infection,Perinatal HBV infection,Perinatal HIV infection,Unmatched,1st
Factor VII inhibition,Factor VII inhibition,Factor VIII inhibition,Unmatched,1st
Factor X inhibition,Factor X inhibition,Factor IX inhibition,Unmatched,1st
Factor II inhibition,Factor II inhibition,Factor IX inhibition,Unmatched,1st
Blood creatine phosphokinase MM decreased,Blood creatine phosphokinase MM decreased,Blood creatine phosphokinase MB decreased,Unmatched,1st
Electrocardiogram J wave abnormal,Electrocardiogram J wave abnormal,Electrocardiogram T wave abnormal,Unmatched,1st
Electrocardiogram J wave,Electrocardiogram J wave,Electrocardiogram Q waves,Unmatched,1st
Anti factor IX antibody,Anti factor IX antibody,Anti factor X antibody,Unmatched,1st
HLA-B*5701 assay positive,HLA-B*5701 assay positive,HLA-B*5801 assay positive,Unmatched,1st
CYP2C9 polymorphism,CYP2C9 polymorphism,CYP2C19 polymorphism,Unmatched,1st
CD20 antigen positive,CD20 antigen positive,CD25 antigen positive,Unmatched,1st
Gaucher's disease type II,Gaucher's disease type II,Gaucher's disease type I,Unmatched,1st
Gaucher's disease type III,Gaucher's disease type III,Gaucher's disease type II,Unmatched,1st
HIV infection CDC category B,HIV infection CDC category B,HIV infection CDC category A,Unmatched,1st
HIV infection CDC category C,HIV infection CDC category C,HIV infection CDC category A,Unmatched,1st
NAT1 polymorphism,NAT1 polymorphism,NAT2 polymorphism,Unmatched,1st
Administration site scar,Administration site scar,Administration site scab,Unmatched,1st
Medical device site scar,Medical device site scar,Medical device site scab,Unmatched,1st
Anti factor V antibody,Anti factor V antibody,Anti factor X antibody,Unmatched,1st
XXX syndrome,XXX syndrome,XXXY syndrome,Unmatched,1st
Blood HCV RNA below assay limit,Blood HCV RNA below assay limit,Blood HIV RNA below assay limit,Unmatched,1st
Hepatitis C core antibody positive,Hepatitis C core antibody positive,Hepatitis B core antibody positive,Unmatched,1st
Hepatitis C core antibody,Hepatitis C core antibody,Hepatitis B core antibody,Unmatched,1st
Hepatitis C core antibody negative,Hepatitis C core antibody negative,Hepatitis B core antibody negative,Unmatched,1st
IgM nephropathy,IgM nephropathy,IgA nephropathy,Unmatched,1st
Marginal zone lymphoma stage II,Marginal zone lymphoma stage II,Marginal zone lymphoma stage I,Unmatched,1st
Marginal zone lymphoma stage III,Marginal zone lymphoma stage III,Marginal zone lymphoma stage II,Unmatched,1st
Marginal zone lymphoma stage IV,Marginal zone lymphoma stage IV,Marginal zone lymphoma stage I,Unmatched,1st
CD8 lymphocyte percentage decreased,CD8 lymphocyte percentage decreased,CD4 lymphocyte percentage decreased,Unmatched,1st
CD4 lymphocyte percentage increased,CD4 lymphocyte percentage increased,CD8 lymphocyte percentage increased,Unmatched,1st
B-lymphocyte count abnormal,B-lymphocyte count abnormal,T-lymphocyte count abnormal,Unmatched,1st
Bacterial ureteritis,Bacterial ureteritis,Bacterial urethritis,Unmatched,1st
Anti factor Xa activity decreased,Anti factor Xa activity decreased,Anti factor X activity decreased,Unmatched,1st
Paternal exposure during pregnancy,Paternal exposure during pregnancy,Maternal exposure during pregnancy,Unmatched,1st
Paternal exposure timing unspecified,Paternal exposure timing unspecified,Maternal exposure timing unspecified,Unmatched,1st
Paternal exposure before pregnancy,Paternal exposure before pregnancy,Maternal exposure before pregnancy,Unmatched,1st
Frasier syndrome,Frasier syndrome,Fraser syndrome,Unmatched,1st
HLA-B*5701 assay negative,HLA-B*5701 assay negative,HLA-B*5801 assay negative,Unmatched,1st
Portogram,Portogram,Aortogram,Unmatched,1st
HTLV-1 test,HTLV-1 test,HTLV-2 test,Unmatched,1st
H3N2 influenza,H3N2 influenza,H2N2 influenza,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (BALT type),Extranodal marginal zone B-cell lymphoma (BALT type),Extranodal marginal zone B-cell lymphoma (MALT type),Unmatched,1st
Inhibin B decreased,Inhibin B decreased,Inhibin A decreased,Unmatched,1st
Inhibin B increased,Inhibin B increased,Inhibin A increased,Unmatched,1st
Inhibin A,Inhibin A,Inhibin B,Unmatched,1st
Mucopolysaccharidosis IX,Mucopolysaccharidosis IX,Mucopolysaccharidosis IV,Unmatched,1st
Trisomy 16,Trisomy 16,Trisomy 11,Unmatched,1st
Urethral necrosis,Urethral necrosis,Ureteral necrosis,Unmatched,1st
Acquired factor IX deficiency,Acquired factor IX deficiency,Acquired factor XI deficiency,Unmatched,1st
Glycogen storage disease type IX,Glycogen storage disease type IX,Glycogen storage disease type I,Unmatched,1st
Monocyte chemotactic protein-2 increased,Monocyte chemotactic protein-2 increased,Monocyte chemotactic protein-1 increased,Unmatched,1st
Electrocardiogram P wave,Electrocardiogram P wave,Electrocardiogram Q waves,Unmatched,1st
Cytokeratin 19 increased,Cytokeratin 19 increased,Cytokeratin 18 increased,Unmatched,1st
CYP3A5 polymorphism,CYP3A5 polymorphism,CYP3A4 polymorphism,Unmatched,1st
Troponin C,Troponin C,Troponin I,Unmatched,1st
Electrocardiogram RR interval,Electrocardiogram RR interval,Electrocardiogram PR interval,Unmatched,1st
Apolipoprotein E increased,Apolipoprotein E increased,Apolipoprotein B increased,Unmatched,1st
Hypervitaminosis B,Hypervitaminosis B,Hypervitaminosis A,Unmatched,1st
Congenital hepatitis C infection,Congenital hepatitis C infection,Congenital hepatitis B infection,Unmatched,1st
Oral mucosal scar,Oral mucosal scar,Oral mucosal scab,Unmatched,1st
SARS-CoV-1 test,SARS-CoV-1 test,SARS-CoV-2 test,Unmatched,1st
SARS-CoV-1 test negative,SARS-CoV-1 test negative,SARS-CoV-2 test negative,Unmatched,1st
SARS-CoV-1 test positive,SARS-CoV-1 test positive,SARS-CoV-2 test positive,Unmatched,1st
