MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Haemophilia B without inhibitors,haemophilic b without inhibitors,haemophilic b without inhibitors,Haemophilia A without inhibitors,Unmatched,1st
Haemophilia B without inhibitors,hemophilia b without inhibitors,hemophilia b without inhibitors,Haemophilia A without inhibitors,Unmatched,1st
Haemophilia B without inhibitors,haemophilia B without inhibitors,haemophilia b without inhibitors,Haemophilia A without inhibitors,Unmatched,1st
Haemophilia B without inhibitors,haemophilia b without inhibitor,haemophilia b without inhibitor,Haemophilia A without inhibitors,Unmatched,1st
Benign biliary neoplasm,benign bile neoplasm,benign bile neoplasm,Benign bone neoplasm,Unmatched,1st
Fascial infection,fascial transmission,fascial transmission,Faecal-oral transmission of infection,Unmatched,1st
Abdominal infection,ab infection,ab infection,Congenital hepatitis B infection,Unmatched,1st
Hepatic infection,hepatic infect,hepatic infect,Cerebral septic infarct,Unmatched,1st
X-ray hepatobiliary abnormal,X ray hepatobiliary abnormal,x ray hepatobiliary abnormal,X-ray hepatobiliary normal,Unmatched,1st
X-ray hepatobiliary abnormal,XTC ray hepatobiliary abnormal,xtc ray hepatobiliary abnormal,X-ray hepatobiliary normal,Unmatched,1st
Y-linked chromosomal disorder,Y linked chromosomal disorder,y linked chromosomal disorder,X-linked chromosomal disorder,Unmatched,1st
Y-linked chromosomal disorder,y link chromosomal disorder,y link chromosomal disorder,X-linked chromosomal disorder,Unmatched,1st
Y-linked chromosomal disorder,y linkup chromosomal disorder,y linkup chromosomal disorder,X-linked chromosomal disorder,Unmatched,1st
Y-linked chromosomal disorder,y linked chromosome disorder,y linked chromosome disorder,X-linked chromosomal disorder,Unmatched,1st
Y-linked chromosomal disorder,y linked chromosomal disorderly,y linked chromosomal disorderly,X-linked chromosomal disorder,Unmatched,1st
Graft infection,bribe infection,bribe infection,Bile duct stent insertion,Unmatched,1st
Lactose tolerance test normal,lactose tolerant test normal,lactose tolerant test normal,Lactose tolerance test abnormal,Unmatched,1st
Lactose tolerance test normal,lactose tolerate test normal,lactose tolerate test normal,Lactose tolerance test abnormal,Unmatched,1st
Lactose tolerance test normal,lactose tolerance tester normal,lactose tolerance tester normal,Lactose tolerance test abnormal,Unmatched,1st
Lactose tolerance test normal,lactose tolerance testee normal,lactose tolerance testee normal,Lactose tolerance test abnormal,Unmatched,1st
Incubator therapy,brood therapy,brood therapy,Blood alkalinisation therapy,Unmatched,1st
Urine bilirubin decreased,urinate bilirubin decreased,urinate bilirubin decreased,Urine bilirubin increased,Unmatched,1st
Rectal ultrasound abnormal,rectum ultrasound abnormal,rectum ultrasound abnormal,Rectal ultrasound normal,Unmatched,1st
Periorbital swelling,periorbital jut,periorbital jut,Periorbital fat herniation,Unmatched,1st
Bronchial injury,bronchial trauma,bronchial trauma,Injury to brachial plexus due to birth trauma,Unmatched,1st
Gastric infection,stomach infection,stomach infection,Stoma site infection,Unmatched,1st
Neuroectodermal neoplasm,neuroectodermal tumor,neuroectodermal tumor,Primitive neuroectodermal tumour,Unmatched,1st
Neuroectodermal neoplasm,neuroectodermal tumour,neuroectodermal tumour,Primitive neuroectodermal tumour,Unmatched,1st
Nerve degeneration,face degeneration,face degeneration,Foetal heart rate deceleration abnormality,Unmatched,1st
Nerve degeneration,heart degeneration,heart degeneration,Foetal heart rate deceleration abnormality,Unmatched,1st
Gaze palsy,stare palsy,stare palsy,SARS-CoV-2 test false negative,Unmatched,1st
Muscle mass,sinew mass,sinew mass,Application site rash,Unmatched,1st
Muscle mass,muscular mass,muscular mass,Vascular access site rash,Unmatched,1st
Muscle mass,muscle spate,muscle spate,Ciliary muscle spasm,Unmatched,1st
Muscle mass,muscle heap,muscle heap,Muscle flap operation,Unmatched,1st
Muscle mass,muscle deal,muscle deal,Smooth muscle cell neoplasm,Unmatched,1st
Muscle mass,muscle raft,muscle raft,Muscle graft,Unmatched,1st
Dental care,alveolar care,alveolar care,Alveolar soft part sarcoma,Unmatched,1st
Dental care,dental like,dental like,Post transplant distal limb syndrome,Unmatched,1st
Dental care,dental fear,dental fear,Metal fume fever,Unmatched,1st
Dental care,dental concern,dental concern,Rectal cancer,Unmatched,1st
Dental care,dental deal,dental deal,Renal cell carcinoma,Unmatched,1st
Dental care,dental tutor,dental tutor,Renal tumour excision,Unmatched,1st
Dental care,dental tend,dental tend,Hair metal test,Unmatched,1st
Dental care,dental caring,dental caring,Dental caries,Unmatched,1st
Dental care,dental wish,dental wish,Genital rash,Unmatched,1st
Dental care,dental attention,dental attention,Dental attrition,Unmatched,1st
Dental care,dental aid,dental aid,Renal pain,Unmatched,1st
Genital discharge,genital clearing,genital clearing,Dental cleaning,Unmatched,1st
Genital discharge,genital run,genital run,Female genital organs X-ray,Unmatched,1st
Genital discharge,genital arc,genital arc,Dental care,Unmatched,1st
Genital discharge,genital fire,genital fire,Dental care,Unmatched,1st
Bone formation decreased,bony formation decreased,bony formation decreased,Bone formation increased,Unmatched,1st
Bone formation decreased,debone formation decreased,debone formation decreased,Bone formation increased,Unmatched,1st
Bone formation decreased,boney formation decreased,boney formation decreased,Bone formation increased,Unmatched,1st
Body height increased,bodily height increased,bodily height increased,Body height decreased,Unmatched,1st
Weight abnormal,angle abnormal,angle abnormal,Anal examination normal,Unmatched,1st
Weight abnormal,slant abnormal,slant abnormal,Scan abnormal,Unmatched,1st
Weight normal,angle normal,angle normal,Anal examination normal,Unmatched,1st
Weight normal,slant normal,slant normal,Scan abnormal,Unmatched,1st
Weight normal,weighty normal,weighty normal,Weight abnormal,Unmatched,1st
Weight normal,burden normal,burden normal,Burn oral cavity,Unmatched,1st
Body height abnormal,bodily height abnormal,bodily height abnormal,Body height normal,Unmatched,1st
Rectal examination normal,rectal test normal,rectal test normal,Hair metal test normal,Unmatched,1st
Rectal examination abnormal,rectum examination abnormal,rectum examination abnormal,Rectal examination normal,Unmatched,1st
Rectal examination abnormal,rectal test abnormal,rectal test abnormal,Hair metal test normal,Unmatched,1st
Dental examination normal,dental test normal,dental test normal,Hair metal test normal,Unmatched,1st
Dental examination abnormal,dental test abnormal,dental test abnormal,Hair metal test normal,Unmatched,1st
Gynaecological examination abnormal,gynecological examination abnormal,gynecological examination abnormal,Gynaecological examination normal,Unmatched,1st
Neurological examination abnormal,neurologic examination abnormal,neurologic examination abnormal,Neurological examination normal,Unmatched,1st
Ophthalmological examination normal,ophthalmological test normal,ophthalmological test normal,Neuro-ophthalmological test abnormal,Unmatched,1st
Ophthalmological examination abnormal,ophthalmological test abnormal,ophthalmological test abnormal,Neuro-ophthalmological test abnormal,Unmatched,1st
Emergency care examination abnormal,emergent care examination abnormal,emergent care examination abnormal,Emergency care examination normal,Unmatched,1st
Emergency care examination abnormal,emergency charge examination abnormal,emergency charge examination abnormal,Emergency care examination normal,Unmatched,1st
"Ear, nose and throat examination abnormal",ear nosy and throat examination abnormal,ear nosy and throat examination abnormal,"Ear, nose and throat examination normal",Unmatched,1st
"Ear, nose and throat examination abnormal",ear nosey and throat examination abnormal,ear nosey and throat examination abnormal,"Ear, nose and throat examination normal",Unmatched,1st
"Ear, nose and throat examination abnormal",ear poke and throat examination abnormal,ear poke and throat examination abnormal,"Ear, nose and throat examination normal",Unmatched,1st
"Ear, nose and throat examination abnormal",ear nose and throaty examination abnormal,ear nose and throaty examination abnormal,"Ear, nose and throat examination normal",Unmatched,1st
Apgar score abnormal,apgar scorer abnormal,apgar scorer abnormal,Apgar score normal,Unmatched,1st
Thermometry abnormal,thermometric abnormal,thermometric abnormal,Thermometry normal,Unmatched,1st
Facial wasting,facial wastage,facial wastage,Acral lentiginous melanoma stage I,Unmatched,1st
Facial wasting,facial rot,facial rot,Faecal fat increased,Unmatched,1st
Device failure,device fail,device fail,Medical device pain,Unmatched,1st
Device failure,device loser,device loser,Vascular device user,Unmatched,1st
Primary syphilis,primary pox,primary pox,Extragonadal primary non-seminoma,Unmatched,1st
Mucopolysaccharidosis I,mucopolysaccharidosis I,mucopolysaccharidosis i,Mucopolysaccharidosis IV,Unmatched,1st
Mucopolysaccharidosis II,mucopolysaccharidosis II,mucopolysaccharidosis ii,Mucopolysaccharidosis IV,Unmatched,1st
Mucopolysaccharidosis II,mucopolysaccharidosis 2,mucopolysaccharidosis 2,Mucopolysaccharidosis I,Unmatched,1st
Mucopolysaccharidosis III,mucopolysaccharidosis 3,mucopolysaccharidosis 3,Mucopolysaccharidosis I,Unmatched,1st
Mucopolysaccharidosis III,mucopolysaccharidosis III,mucopolysaccharidosis iii,Mucopolysaccharidosis II,Unmatched,1st
Mucopolysaccharidosis V,mucopolysaccharidosis V,mucopolysaccharidosis v,Mucopolysaccharidosis IV,Unmatched,1st
Mucopolysaccharidosis V,mucopolysaccharidosis five,mucopolysaccharidosis five,Mucopolysaccharidosis IV,Unmatched,1st
Mucopolysaccharidosis V,mucopolysaccharidosis 5,mucopolysaccharidosis 5,Mucopolysaccharidosis I,Unmatched,1st
Mucopolysaccharidosis V,mucopolysaccharidosis fin,mucopolysaccharidosis fin,Mucopolysaccharidosis III,Unmatched,1st
Mucopolysaccharidosis VI,mucopolysaccharidosis six,mucopolysaccharidosis six,Mucopolysaccharidosis III,Unmatched,1st
Mucopolysaccharidosis VI,mucopolysaccharidosis 6,mucopolysaccharidosis 6,Mucopolysaccharidosis I,Unmatched,1st
Mucopolysaccharidosis VI,mucopolysaccharidosis VI,mucopolysaccharidosis vi,Mucopolysaccharidosis IV,Unmatched,1st
Mucopolysaccharidosis VII,mucopolysaccharidosis VII,mucopolysaccharidosis vii,Mucopolysaccharidosis II,Unmatched,1st
Mucopolysaccharidosis VII,mucopolysaccharidosis 7,mucopolysaccharidosis 7,Mucopolysaccharidosis I,Unmatched,1st
XYY syndrome,XYY syndrome,xyy syndrome,XXXY syndrome,Unmatched,1st
Electrocardiogram P wave biphasic,electrocardiogram P wave biphasic,electrocardiogram p wave biphasic,Electrocardiogram T wave biphasic,Unmatched,1st
Electrocardiogram P wave biphasic,electrocardiogram p waver biphasic,electrocardiogram p waver biphasic,Electrocardiogram T wave biphasic,Unmatched,1st
Electrocardiogram P wave biphasic,electrocardiogram p Wave biphasic,electrocardiogram p wave biphasic,Electrocardiogram T wave biphasic,Unmatched,1st
Electrocardiogram P wave biphasic,electrocardiogram p wavy biphasic,electrocardiogram p wavy biphasic,Electrocardiogram T wave biphasic,Unmatched,1st
Dental plaque,dental brass,dental brass,Genital rash,Unmatched,1st
Cleft lip repair,cleft lip amend,cleft lip amend,Cleft lip and palate,Unmatched,1st
Cleft lip repair,cleft lip mend,cleft lip mend,Cleft lip and palate,Unmatched,1st
Salivary gland mass,salivary gland spate,salivary gland spate,Salivary gland cancer stage 0,Unmatched,1st
Salivary gland mass,salivary gland stack,salivary gland stack,Salivary gland cancer stage 0,Unmatched,1st
Oesophageal mass,oesophageal spate,oesophageal spate,Oesophageal spasm,Unmatched,1st
Oesophageal mass,oesophageal heap,oesophageal heap,Oesophageal mucosal tear,Unmatched,1st
Oesophageal mass,oesophageal deal,oesophageal deal,Oesophageal mucosal tear,Unmatched,1st
Oesophageal mass,oesophageal raft,oesophageal raft,Oesophageal graft,Unmatched,1st
Oesophageal mass,oesophageal stack,oesophageal stack,Oesophageal adenocarcinoma stage 0,Unmatched,1st
Skin laxity,pare laxity,pare laxity,Cafe au lait spots,Unmatched,1st
Skin laxity,bark laxity,bark laxity,Burn oral cavity,Unmatched,1st
Skin laxity,pelt laxity,pelt laxity,Squamous cell carcinoma of the oral cavity,Unmatched,1st
Skin laxity,peel laxity,peel laxity,Squamous cell carcinoma of the oral cavity,Unmatched,1st
Skin laxity,skin lax,skin lax,Pain in jaw,Unmatched,1st
Blast cells present,blowy cells present,blowy cells present,Polychromic red blood cells present,Unmatched,1st
Blast cells present,shell cells present,shell cells present,Red blood cell sickled cells present,Unmatched,1st
Blast cells present,smash cells present,smash cells present,Mast cell degranulation present,Unmatched,1st
Blast cells present,gust cells present,gust cells present,Mast cell degranulation present,Unmatched,1st
Blast cells present,blow cells present,blow cells present,Polychromic red blood cells present,Unmatched,1st
Blast cells present,boom cells present,boom cells present,Polychromic red blood cells present,Unmatched,1st
Anti-erythrocyte antibody positive,anti RBC antibody positive,anti rbc antibody positive,Anti B antibody positive,Unmatched,1st
Hepatic mass,hepatic spate,hepatic spate,Hepatic cancer stage I,Unmatched,1st
Hepatic mass,hepatic wad,hepatic wad,Hepatic gas gangrene,Unmatched,1st
Hepatic mass,hepatic slew,hepatic slew,Hepatic artery flow decreased,Unmatched,1st
Hepatic mass,hepatic raft,hepatic raft,Septic rash,Unmatched,1st
Hepatic mass,hepatic stack,hepatic stack,Septic shock,Unmatched,1st
Hepatic mass,hepatic flock,hepatic flock,Septic shock,Unmatched,1st
Hepatic mass,hepatic lot,hepatic lot,Hepatic artery flow decreased,Unmatched,1st
Blast cells absent,blowy cells absent,blowy cells absent,Red blood cell microcytes absent,Unmatched,1st
Blast cells absent,blow cells absent,blow cells absent,Red blood cell microcytes absent,Unmatched,1st
Blast cells absent,boom cells absent,boom cells absent,Red blood cell microcytes absent,Unmatched,1st
Anti-erythrocyte antibody negative,anti RBC antibody negative,anti rbc antibody negative,Anti-RNA polymerase III antibody negative,Unmatched,1st
Urine uric acid decreased,urinate uric acid decreased,urinate uric acid decreased,Urine uric acid increased,Unmatched,1st
Urine uric acid decreased,urine uric acrid decreased,urine uric acrid decreased,Urine uric acid increased,Unmatched,1st
Urine uric acid decreased,urine uric acidic decreased,urine uric acidic decreased,Urine uric acid increased,Unmatched,1st
Urine uric acid abnormal,urinate uric acid abnormal,urinate uric acid abnormal,Urine uric acid normal,Unmatched,1st
Urine uric acid abnormal,urine uric acrid abnormal,urine uric acrid abnormal,Urine uric acid normal,Unmatched,1st
Urine uric acid abnormal,urine uric acidic abnormal,urine uric acidic abnormal,Urine uric acid normal,Unmatched,1st
Cell death,cell decease,cell decease,Sickle cell disease,Unmatched,1st
Cell death,cell die,cell die,Bell shaped dose response relationship,Unmatched,1st
Cell death,cell end,cell end,Cells in urine,Unmatched,1st
Cell death,cell last,cell last,Abdominal wall cyst,Unmatched,1st
T-lymphocyte count increased,T lymphocyte count increased,t lymphocyte count increased,B-lymphocyte count decreased,Unmatched,1st
T-lymphocyte count increased,t lymphocytic count increased,t lymphocytic count increased,B-lymphocyte count decreased,Unmatched,1st
T-lymphocyte count increased,t lymphocyte counter increased,t lymphocyte counter increased,B-lymphocyte count decreased,Unmatched,1st
T-lymphocyte count abnormal,T lymphocyte count abnormal,t lymphocyte count abnormal,T-lymphocyte count normal,Unmatched,1st
T-lymphocyte count abnormal,t lymphocytic count abnormal,t lymphocytic count abnormal,T-lymphocyte count normal,Unmatched,1st
T-lymphocyte count abnormal,t lymphocyte counter abnormal,t lymphocyte counter abnormal,T-lymphocyte count normal,Unmatched,1st
Daydreaming,dreamer,dreamer,Abnormal dreams,Unmatched,1st
Daydreaming,moon,moon,Depressed mood,Unmatched,1st
Daydreaming,revery,revery,Severe fever with thrombocytopenia syndrome,Unmatched,1st
Daydreaming,reverie,reverie,Reverse tri-iodothyronine,Unmatched,1st
Daydreaming,dream,dream,Abnormal dreams,Unmatched,1st
Daydreaming,dreaming,dreaming,Screaming,Unmatched,1st
Pituitary tumour recurrent,pituitary neoplasm recurrent,pituitary neoplasm recurrent,Pituitary neoplasm malignant recurrent,Unmatched,1st
Tracheal mass,tracheal deal,tracheal deal,Tracheal squamous cell metaplasia,Unmatched,1st
Tracheal mass,tracheal pile,tracheal pile,Brachial pulse,Unmatched,1st
Ear infection staphylococcal,ear infectious staphylococcal,ear infectious staphylococcal,Eye infection staphylococcal,Unmatched,1st
Ear infection staphylococcal,ear infection staphylococcus,ear infection staphylococcus,Eye infection staphylococcal,Unmatched,1st
Rehabilitation therapy,renewal therapy,renewal therapy,Renal replacement therapy,Unmatched,1st
Rehabilitation therapy,reclamation therapy,reclamation therapy,Relaxation therapy,Unmatched,1st
Bifascicular block,bifascicular blocker,bifascicular blocker,Trifascicular block,Unmatched,1st
Bifascicular block,bifascicular blocky,bifascicular blocky,Trifascicular block,Unmatched,1st
Choroid neoplasm,choroid tumor,choroid tumor,Choroid tumour excision,Unmatched,1st
Choroid neoplasm,choroid tumour,choroid tumour,Choroid tumour excision,Unmatched,1st
Retinal neoplasm,retinal tumor,retinal tumor,Renal tumour excision,Unmatched,1st
Retinal neoplasm,retinal tumour,retinal tumour,Renal tumour excision,Unmatched,1st
Prostate tenderness,prostate affection,prostate affection,Prostate infection,Unmatched,1st
Iris operation,flag operation,flag operation,Muscle flap operation,Unmatched,1st
Iris operation,iris operate,iris operate,CHA2DS2-VASc annual stroke risk moderate,Unmatched,1st
Iris operation,iris surgery,iris surgery,Wrist surgery,Unmatched,1st
Vitreous adhesions,vitreous attachment,vitreous attachment,Vitreous detachment,Unmatched,1st
Vitreous injury,vitreous harm,vitreous harm,Vitreous haze,Unmatched,1st
Laryngeal mass,laryngeal spate,laryngeal spate,Laryngeal cancer stage 0,Unmatched,1st
Laryngeal mass,laryngeal mess,laryngeal mess,Pharyngeal mass,Unmatched,1st
Laryngeal mass,laryngeal Mass,laryngeal mass,Pharyngeal mass,Unmatched,1st
Laryngeal mass,laryngeal peck,laryngeal peck,Pharyngeal anastomotic leak,Unmatched,1st
Laryngeal mass,laryngeal heap,laryngeal heap,Pharyngeal anastomotic leak,Unmatched,1st
Laryngeal mass,laryngeal deal,laryngeal deal,Pharyngeal anastomotic leak,Unmatched,1st
Laryngeal mass,laryngeal masses,laryngeal masses,Pharyngeal mass,Unmatched,1st
Laryngeal mass,laryngeal stack,laryngeal stack,Laryngeal cancer stage 0,Unmatched,1st
Laryngeal injury,larynx injury,larynx injury,Radiation larynx injury,Unmatched,1st
Ear injury,spike injury,spike injury,Injection site injury,Unmatched,1st
Ear injury,ear traumatise,ear traumatise,Ear canal stenosis traumatic,Unmatched,1st
Ear injury,ear injure,ear injure,Head injury,Unmatched,1st
Ear injury,ear wound,ear wound,Heart sounds,Unmatched,1st
Ear injury,ear traumatize,ear traumatize,Ear canal stenosis traumatic,Unmatched,1st
Ear injury,ear hurt,ear hurt,Swollen tear duct,Unmatched,1st
Ear injury,ear traumatic,ear traumatic,Ear canal stenosis traumatic,Unmatched,1st
Adenoidal disorder,nasal disorder,nasal disorder,Nail disorder,Unmatched,1st
Adenoidal disorder,adenoidal upset,adenoidal upset,Adenoviral upper respiratory infection,Unmatched,1st
Aortic dilatation,aortic distention,aortic distention,Aortic dissection,Unmatched,1st
Spleen palpable,lien palpable,lien palpable,Liver palpable,Unmatched,1st
Corneal light reflex test abnormal,cornea light reflex test abnormal,cornea light reflex test abnormal,Corneal light reflex test normal,Unmatched,1st
Corneal light reflex test abnormal,corneal lighter reflex test abnormal,corneal lighter reflex test abnormal,Corneal light reflex test normal,Unmatched,1st
Corneal light reflex test abnormal,corneal bright reflex test abnormal,corneal bright reflex test abnormal,Corneal light reflex test normal,Unmatched,1st
Corneal light reflex test abnormal,corneal Light reflex test abnormal,corneal light reflex test abnormal,Corneal light reflex test normal,Unmatched,1st
Corneal light reflex test abnormal,corneal alight reflex test abnormal,corneal alight reflex test abnormal,Corneal light reflex test normal,Unmatched,1st
Corneal light reflex test abnormal,corneal lightly reflex test abnormal,corneal lightly reflex test abnormal,Corneal light reflex test normal,Unmatched,1st
Corneal light reflex test abnormal,corneal light reflex tester abnormal,corneal light reflex tester abnormal,Corneal light reflex test normal,Unmatched,1st
Corneal light reflex test abnormal,corneal light reflex testee abnormal,corneal light reflex testee abnormal,Corneal light reflex test normal,Unmatched,1st
Visual tracking test abnormal,visual trailing test abnormal,visual trailing test abnormal,Visual tracking test normal,Unmatched,1st
Visual tracking test abnormal,visual tracking tester abnormal,visual tracking tester abnormal,Visual tracking test normal,Unmatched,1st
Visual tracking test abnormal,visual tracking testee abnormal,visual tracking testee abnormal,Visual tracking test normal,Unmatched,1st
Angiogram peripheral abnormal,angiogram periphery abnormal,angiogram periphery abnormal,Angiogram peripheral normal,Unmatched,1st
Haemodynamic test normal,haemodynamic tester normal,haemodynamic tester normal,Haemodynamic test abnormal,Unmatched,1st
Haemodynamic test normal,haemodynamic testee normal,haemodynamic testee normal,Haemodynamic test abnormal,Unmatched,1st
Vascular test normal,vascular tester normal,vascular tester normal,Vascular test abnormal,Unmatched,1st
Vascular test normal,vascular testee normal,vascular testee normal,Vascular test abnormal,Unmatched,1st
Peripheral artery occlusion,peripheral arterial occlusion,peripheral arterial occlusion,Peripheral arterial reocclusion,Unmatched,1st
Bone marrow myelogram abnormal,bony marrow myelogram abnormal,bony marrow myelogram abnormal,Bone marrow myelogram normal,Unmatched,1st
Bone marrow myelogram abnormal,debone marrow myelogram abnormal,debone marrow myelogram abnormal,Bone marrow myelogram normal,Unmatched,1st
Bone marrow myelogram abnormal,boney marrow myelogram abnormal,boney marrow myelogram abnormal,Bone marrow myelogram normal,Unmatched,1st
Spinal myelogram abnormal,spine myelogram abnormal,spine myelogram abnormal,Spinal myelogram normal,Unmatched,1st
Optic nerve cup/disc ratio increased,optical nerve cup disc ratio increased,optical nerve cup disc ratio increased,Optic nerve cup/disc ratio decreased,Unmatched,1st
Optic nerve cup/disc ratio increased,optic nervy cup disc ratio increased,optic nervy cup disc ratio increased,Optic nerve cup/disc ratio decreased,Unmatched,1st
Optic nerve cup/disc ratio increased,optic nervus cup disc ratio increased,optic nervus cup disc ratio increased,Optic nerve cup/disc ratio decreased,Unmatched,1st
Optic nerve cup/disc ratio increased,optic nerve cup disk ratio increased,optic nerve cup disk ratio increased,Optic nerve cup/disc ratio decreased,Unmatched,1st
Tobacco user,tobacco use,tobacco use,Tobacco abuse,Unmatched,1st
Blood ketone body decreased,bloody ketone body decreased,bloody ketone body decreased,Blood ketone body increased,Unmatched,1st
Blood ketone body decreased,blood ketone bodily decreased,blood ketone bodily decreased,Blood ketone body increased,Unmatched,1st
Muscle graft,muscular graft,muscular graft,Vascular graft,Unmatched,1st
Fracture reduction,break reduction,break reduction,Urea reduction ratio,Unmatched,1st
Urinary tract operation,urinary tract procedure,urinary tract procedure,Urinary tract procedural complication,Unmatched,1st
Urinary tract operation,urinary tract procedural,urinary tract procedural,Urinary tract procedural complication,Unmatched,1st
Aortic bypass,aortic shunt,aortic shunt,Aortic stent insertion,Unmatched,1st
QRS axis abnormal,qrs Axis abnormal,qrs axis abnormal,QRS axis normal,Unmatched,1st
QRS axis abnormal,qrs axial abnormal,qrs axial abnormal,QRS axis normal,Unmatched,1st
Testis cancer,nut cancer,nut cancer,Bile duct cancer,Unmatched,1st
Testis cancer,testicular cancer,testicular cancer,Testicular cancer metastatic,Unmatched,1st
Testis cancer,ball cancer,ball cancer,Germ cell cancer,Unmatched,1st
Colon injury,colon hurt,colon hurt,Cold burn,Unmatched,1st
Male sexual dysfunction,Male sexual dysfunction,male sexual dysfunction,Female sexual dysfunction,Unmatched,1st
Male sexual dysfunction,male sexual dysfunctional,male sexual dysfunctional,Female sexual dysfunction,Unmatched,1st
Male sexual dysfunction,male sexual disfunction,male sexual disfunction,Female sexual dysfunction,Unmatched,1st
Transplant,grafting,grafting,Grunting,Unmatched,1st
Transplant,transplantation,transplantation,Transplantation complication,Unmatched,1st
Transplant,transferer,transferer,Tendon transfer,Unmatched,1st
Transplant,graft,graft,Bone graft,Unmatched,1st
Transplant,transfer,transfer,Tendon transfer,Unmatched,1st
Transplant,transferrer,transferrer,Transferrin,Unmatched,1st
Biopsy chest wall normal,biopsy chesty wall normal,biopsy chesty wall normal,Biopsy chest wall abnormal,Unmatched,1st
Bloody discharge,bloody sack,bloody sack,Whole body scan,Unmatched,1st
Bloody discharge,bloody expulsion,bloody expulsion,Blood volume expansion,Unmatched,1st
Bloody discharge,bloody run,bloody run,Blood iron,Unmatched,1st
Bloody discharge,bloody eject,bloody eject,Blood brain barrier defect,Unmatched,1st
Bloody discharge,bloody arc,bloody arc,Blood uric acid,Unmatched,1st
Bloody discharge,bloody free,bloody free,Blood urea,Unmatched,1st
Bloody discharge,bloody fire,bloody fire,Blood testosterone free,Unmatched,1st
Bloody discharge,bloody clear,bloody clear,Blood lead,Unmatched,1st
Bloody discharge,bloody vent,bloody vent,Blood test,Unmatched,1st
Bloody discharge,bloody drop,bloody drop,Blood iron,Unmatched,1st
Catheter site discharge,catheter site sack,catheter site sack,Catheter site scab,Unmatched,1st
Catheter site discharge,catheter site spark,catheter site spark,Catheter site scar,Unmatched,1st
Post procedural discharge,post procedural fire,post procedural fire,Post procedural bile leak,Unmatched,1st
Post procedural discharge,post procedural clear,post procedural clear,Post procedural bile leak,Unmatched,1st
Haematology test normal,hematology test normal,hematology test normal,Haematology test abnormal,Unmatched,1st
Haematology test normal,haematology tester normal,haematology tester normal,Haematology test abnormal,Unmatched,1st
Haematology test normal,haematology testee normal,haematology testee normal,Haematology test abnormal,Unmatched,1st
Vertebral artery thrombosis,vertebral arteria thrombosis,vertebral arteria thrombosis,Cerebral artery thrombosis,Unmatched,1st
Computerised tomogram abdomen normal,computerise tomogram abdomen normal,computerise tomogram abdomen normal,Computerised tomogram abdomen abnormal,Unmatched,1st
Computerised tomogram abdomen normal,computerize tomogram abdomen normal,computerize tomogram abdomen normal,Computerised tomogram abdomen abnormal,Unmatched,1st
Computerised tomogram thorax normal,computerise tomogram thorax normal,computerise tomogram thorax normal,Computerised tomogram thorax abnormal,Unmatched,1st
Computerised tomogram thorax normal,computerize tomogram thorax normal,computerize tomogram thorax normal,Computerised tomogram thorax abnormal,Unmatched,1st
Stoma site pain,stoma site infliction,stoma site infliction,Stoma site infection,Unmatched,1st
Hypotelorism of orbit,hypotelorism of ambit,hypotelorism of ambit,Hypertelorism of orbit,Unmatched,1st
Hypotelorism of orbit,hypotelorism of orb,hypotelorism of orb,Hypertelorism of orbit,Unmatched,1st
Hypotelorism of orbit,hypotelorism of orbital,hypotelorism of orbital,Hypertelorism of orbit,Unmatched,1st
Hypotelorism of orbit,hypotelorism of orbiter,hypotelorism of orbiter,Hypertelorism of orbit,Unmatched,1st
Anticonvulsant drug level decreased,anticonvulsant drug leveler decreased,anticonvulsant drug leveler decreased,Anticonvulsant drug level increased,Unmatched,1st
Anticonvulsant drug level decreased,anticonvulsant drug even decreased,anticonvulsant drug even decreased,Anticonvulsant drug level increased,Unmatched,1st
Bone density increased,bony density increased,bony density increased,Bone density decreased,Unmatched,1st
Bone density increased,ivory density increased,ivory density increased,Very low density lipoprotein decreased,Unmatched,1st
Bone density increased,debone density increased,debone density increased,Bone density decreased,Unmatched,1st
Bone density increased,boney density increased,boney density increased,Bone density decreased,Unmatched,1st
Bone density increased,bone tight increased,bone tight increased,Body height decreased,Unmatched,1st
Head lag,point lag,point lag,Antral follicle count low,Unmatched,1st
Head lag,nous lag,nous lag,Portal venous gas,Unmatched,1st
Head lag,pass lag,pass lag,Ash leaf macule,Unmatched,1st
Head lag,mind lag,mind lag,Lid lag,Unmatched,1st
Head lag,lead lag,lead lag,Lid lag,Unmatched,1st
Head lag,brain lag,brain lag,Pain in jaw,Unmatched,1st
Head lag,head jail,head jail,Ear pain,Unmatched,1st
Head lag,head gaol,head gaol,Fear of weight gain,Unmatched,1st
Head lag,head stave,head stave,End stage AIDS,Unmatched,1st
Head lag,head lagging,head lagging,Head banging,Unmatched,1st
Head lag abnormal,pass lag abnormal,pass lag abnormal,AST/ALT ratio abnormal,Unmatched,1st
Head lag abnormal,head stave abnormal,head stave abnormal,Model for end stage liver disease score abnormal,Unmatched,1st
Head lag normal,pass lag normal,pass lag normal,AST/ALT ratio abnormal,Unmatched,1st
Head lag normal,lead lag normal,lead lag normal,Head lag abnormal,Unmatched,1st
Head lag normal,header lag normal,header lag normal,Head lag abnormal,Unmatched,1st
Head lag normal,heady lag normal,heady lag normal,Head lag abnormal,Unmatched,1st
