MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
T-cell lymphoma stage IV,t cell lymphoma stage 4,t cell lymphoma stage 4,Intestinal T-cell lymphoma stage I,Unmatched,5th
Tanning,lashing,lashing,HIV wasting syndrome,Unmatched,5th
Tanning,whip,whip,Hip deformity,Unmatched,5th
Tanning,bronze,bronze,Biopsy bone,Unmatched,5th
Tanning,flog,flog,Directional Doppler flow tests,Unmatched,5th
Tanning,tanner,tanner,Colon cancer,Unmatched,5th
Tanning,tan,tan,External ear pain,Unmatched,5th
Tearfulness,weepy,weepy,Deep vein thrombosis postoperative,Unmatched,5th
Teething,teethe,teethe,Hyperaesthesia teeth,Unmatched,5th
Tenderness,fond,fond,Food poisoning,Unmatched,5th
Tenderness,heart,heart,Heart alternation,Unmatched,5th
Tenderness,sore,sore,Bishop score,Unmatched,5th
Tenderness,warm,warm,Arm amputation,Unmatched,5th
Tenderness,philia,philia,Phobia of driving,Unmatched,5th
Tenderness,raw,raw,Jaw operation,Unmatched,5th
Tenderness,affection,affection,Cross infection,Unmatched,5th
Tenderness,fondness,fondness,Infusion site coldness,Unmatched,5th
Tenderness,hearty,hearty,Heart alternation,Unmatched,5th
Tenderness,tender,tender,Gender reassignment therapy,Unmatched,5th
Tendon injury,sinew injury,sinew injury,Infusion site injury,Unmatched,5th
Tension,taut,taut,Mast cell degranulation test,Unmatched,5th
Tension,tenseness,tenseness,Uterine tenderness,Unmatched,5th
Tension,stress,stress,Stress ulcer,Unmatched,5th
Tension,tense,tense,Gene mutation identification test positive,Unmatched,5th
Testicular pain,testicular ail,testicular ail,Testicular yolk sac tumour stage III,Unmatched,5th
Testicular swelling,testicular well,testicular well,Testicular germ cell tumour mixed,Unmatched,5th
Testicular swelling,testicular swell,testicular swell,Testicular germ cell tumour mixed,Unmatched,5th
Theft,steal,steal,Subclavian coronary steal syndrome,Unmatched,5th
Theft,stealing,stealing,Breast swelling,Unmatched,5th
Theft,thieving,thieving,Scleral thinning,Unmatched,5th
Thinking abnormal,recall abnormal,recall abnormal,Rectal ultrasound normal,Unmatched,5th
Thinking abnormal,mean abnormal,mean abnormal,Blood lead abnormal,Unmatched,5th
Thinking abnormal,imagine abnormal,imagine abnormal,Foetal gastrointestinal tract imaging abnormal,Unmatched,5th
Thinking abnormal,opine abnormal,opine abnormal,Hydroxycorticosteroids urine normal,Unmatched,5th
Thirst,lust,lust,Mast cell degranulation test,Unmatched,5th
Thirst,craving,craving,Phobia of driving,Unmatched,5th
Thirst,starve,starve,Hypocoagulable state,Unmatched,5th
Thirst,hunger,hunger,Trigger finger,Unmatched,5th
Thirst,crave,crave,Frenulum breve,Unmatched,5th
Thought insertion,intent insertion,intent insertion,Venous stent insertion,Unmatched,5th
Thought insertion,mean insertion,mean insertion,Ear infection fungal,Unmatched,5th
Throat cancer,pharyngeal cancer,pharyngeal cancer,Pharyngeal cancer metastatic,Unmatched,5th
Thyroxine,T,t,T-lymphocyte count,Unmatched,5th
Thyroxine abnormal,T abnormal,t abnormal,Apolipoprotein B abnormal,Unmatched,5th
Thyroxine decreased,T decreased,t decreased,Apolipoprotein B decreased,Unmatched,5th
Thyroxine increased,T increased,t increased,Apolipoprotein B decreased,Unmatched,5th
Thyroxine normal,T normal,t normal,Apolipoprotein B abnormal,Unmatched,5th
Tongue discolouration,spit discolouration,spit discolouration,Infusion site discolouration,Unmatched,5th
Tongue discolouration,tongue stain,tongue stain,Tongue carcinoma stage IV,Unmatched,5th
Tongue disorder,spit disorder,spit disorder,Soft tissue disorder,Unmatched,5th
Tongue haematoma,spit haematoma,spit haematoma,Infusion site haematoma,Unmatched,5th
Tongue oedema,spit oedema,spit oedema,Catheter site oedema,Unmatched,5th
Tongue ulceration,spit ulceration,spit ulceration,Administration site laceration,Unmatched,5th
Tooth loss,tooth red,tooth red,Face and mouth X-ray normal,Unmatched,5th
Trance,catch,catch,Pregnancy with contraceptive patch,Unmatched,5th
Trance,fascination,fascination,Post vaccination syndrome,Unmatched,5th
Trance,spell,spell,Small cell lung cancer metastatic,Unmatched,5th
Trance,capture,capture,Blood culture,Unmatched,5th
Trance,charmer,charmer,Anterior chamber cell,Unmatched,5th
Trance,charm,charm,Heavy chain disease,Unmatched,5th
Tremor,shudder,shudder,Sudden death,Unmatched,5th
Tremor,quake,quake,Non-24-hour sleep-wake disorder,Unmatched,5th
Tuberculosis,TB,tb,Brachytherapy to bladder,Unmatched,5th
Tuberculosis,tubercular,tubercular,Tuberculin test false positive,Unmatched,5th
Tuberculosis,T.B.,t.b,Pleural rub,Unmatched,5th
Tuberculosis bladder,TB bladder,tb bladder,Photon radiation therapy to bladder,Unmatched,5th
Tuberculosis bladder,T.B. bladder,t.b bladder,Photon radiation therapy to bladder,Unmatched,5th
Tuberculosis ureter,T.B. ureter,t.b ureter,Transitional cell cancer of the renal pelvis and ureter regional,Unmatched,5th
Ulcer,ulceration,ulceration,Mucocutaneous ulceration,Unmatched,5th
Ulcer,ulcerate,ulcerate,Proctitis ulcerative,Unmatched,5th
Urethral discharge,urethral vent,urethral vent,Urethral bulking agent injection,Unmatched,5th
Urinary casts,urinary roll,urinary roll,Extragonadal primary germ cell tumour mixed stage III,Unmatched,5th
Urinary casts,urinary spue,urinary spue,Extragonadal primary seminoma (pure) stage II,Unmatched,5th
Urinary casts,urinary put,urinary put,Extragonadal primary seminoma (pure) stage IV,Unmatched,5th
Urinary casts,urinary purge,urinary purge,Extragonadal primary seminoma (pure) stage IV,Unmatched,5th
Urinary casts,urinary shape,urinary shape,Extragonadal primary seminoma (pure) stage I,Unmatched,5th
Urinary casts,urinary stamp,urinary stamp,Extragonadal primary non-seminoma stage IV,Unmatched,5th
Urinary casts,urinary honk,urinary honk,Extragonadal primary non-seminoma stage IV,Unmatched,5th
Urinary casts,urinary puke,urinary puke,Extragonadal primary seminoma (pure) stage IV,Unmatched,5th
Urinary casts,urinary hurl,urinary hurl,Extragonadal primary seminoma (pure) stage IV,Unmatched,5th
Urinary casts,urinary range,urinary range,Primary mediastinal large B-cell lymphoma stage II,Unmatched,5th
Urinary casts,urinary form,urinary form,Extragonadal primary germ cell tumour mixed stage III,Unmatched,5th
Urinary casts,urinary tramp,urinary tramp,Urinary tract operation,Unmatched,5th
Urine abnormality,urine abnormal,urine abnormal,Hydroxycorticosteroids urine normal,Unmatched,5th
Urticaria,hives,hives,Liver tenderness,Unmatched,5th
Uterine pain,uterine ail,uterine ail,Urine uric acid normal,Unmatched,5th
Uterine rupture,uterine bust,uterine bust,Urine alcohol test,Unmatched,5th
Uterine rupture,uterine tear,uterine tear,Post procedural urine leak,Unmatched,5th
Vaginal odour,vaginal smell,vaginal smell,Nodal marginal zone B-cell lymphoma stage II,Unmatched,5th
Vein discolouration,vein stain,vein stain,Pain of skin,Unmatched,5th
Vein disorder,nervure disorder,nervure disorder,Accessory nerve disorder,Unmatched,5th
Vein disorder,vein cark,vein cark,Skin scar contracture,Unmatched,5th
Venous injury,venous hurt,venous hurt,Prophylaxis against graft versus host disease,Unmatched,5th
Venous thrombosis,vein thrombosis,vein thrombosis,Penile vein thrombosis,Unmatched,5th
Vertigo,vertiginous,vertiginous,Acral lentiginous melanoma stage III,Unmatched,5th
Vertigo,dizziness,dizziness,Persistent postural-perceptual dizziness,Unmatched,5th
Viral rash,viral head,viral head,Viral load undetectable,Unmatched,5th
Vitamin E deficiency,vitamin Es deficiency,vitamin es deficiency,Neuropathy vitamin B6 deficiency,Unmatched,5th
Vitamin K deficiency,vitamin kB deficiency,vitamin kb deficiency,Neuropathy vitamin B6 deficiency,Unmatched,5th
Vitamin K deficiency,vitamin KB deficiency,vitamin kb deficiency,Neuropathy vitamin B6 deficiency,Unmatched,5th
Vomiting,vomit,vomit,Blood HIV RNA below assay limit,Unmatched,5th
Vomiting,cast,cast,Mast cell degranulation test,Unmatched,5th
Vomiting,honk,honk,Bone cancer,Unmatched,5th
Vomiting,cat,cat,Fat intolerance,Unmatched,5th
Vomiting,spew,spew,Sperm concentration,Unmatched,5th
Vomiting,purge,purge,Carotid pulse,Unmatched,5th
Vomiting,spewer,spewer,Carbon dioxide combining power abnormal,Unmatched,5th
Vomiting,chuck,chuck,Endotoxic shock,Unmatched,5th
Vomiting,barf,barf,Epstein-Barr virus antibody,Unmatched,5th
Vomiting,puke,puke,Extragonadal primary seminoma (pure),Unmatched,5th
Vomiting,sick,sick,Tick paralysis,Unmatched,5th
Vomiting,retch,retch,Trench fever,Unmatched,5th
Vomiting,puking,puking,Glycosuria during pregnancy,Unmatched,5th
Vomiting,spue,spue,Spine malformation,Unmatched,5th
Weight,angle,angle,Ankle fracture,Unmatched,5th
Weight,slant,slant,Salivary gland scan abnormal,Unmatched,5th
Weight,burden,burden,Buried penis syndrome,Unmatched,5th
Wheezing,asthma,asthma,Childhood asthma,Unmatched,5th
Wheezing,asthmatic,asthmatic,Automatic positive airway pressure,Unmatched,5th
Wound infection,spite infection,spite infection,Implant site infection,Unmatched,5th
Wound infection,nose infection,nose infection,Post infection glomerulonephritis,Unmatched,5th
Wound infection,hoist infection,hoist infection,Immediate post-injection reaction,Unmatched,5th
Wound infection,roll infection,roll infection,Oral fungal infection,Unmatched,5th
Wound infection,weave infection,weave infection,Peripheral nerve infection,Unmatched,5th
Wound infection,wrap infection,wrap infection,Oral helminthic infection,Unmatched,5th
Wound infection,scent infection,scent infection,Vascular stent insertion,Unmatched,5th
Wound infection,hoister infection,hoister infection,Disseminated varicella zoster vaccine virus infection,Unmatched,5th
Wound infection,curve infection,curve infection,Peripheral nerve infection,Unmatched,5th
X-ray,go ray,go ray,"Radiation therapy to ear, nose, or throat",Unmatched,5th
X-ray,tenner ray,tenner ray,Autoimmune inner ear disease,Unmatched,5th
X-ray,ten ray,ten ray,Squamous cell carcinoma of the oral cavity,Unmatched,5th
X-ray treatment,x ray treat,x ray treat,X-ray with contrast upper gastrointestinal tract,Unmatched,5th
Xerophthalmia,xeroma,xeroma,Acoustic neuroma,Unmatched,5th
XIth nerve injury,xith nervy injury,xith nervy injury,XIIth nerve injury,Unmatched,5th
XIth nerve injury,xith nervus injury,xith nervus injury,XIIth nerve injury,Unmatched,5th
XIth nerve injury,xith nerve injure,xith nerve injure,XIIth nerve injury,Unmatched,5th
Yawning,gape,gape,Gap junction protein beta 2 gene mutation,Unmatched,5th
Yawning,yawn,yawn,Yaws of skin,Unmatched,5th
Yawning,yaw,yaw,Jaw operation,Unmatched,5th
Yaws,gape,gape,Gap junction protein beta 2 gene mutation,Unmatched,5th
Yaws,swerve,swerve,Nerve degeneration,Unmatched,5th
Yaws of skin,yaws of pelt,yaws of pelt,SARS-CoV-1 test negative,Unmatched,5th
Zinc deficiency,Zn deficiency,zn deficiency,Neuropathy vitamin B6 deficiency,Unmatched,5th
Zinc deficiency,zinc want,zinc want,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,5th
Lip disorder,brim disorder,brim disorder,Brief psychotic disorder without marked stressors,Unmatched,5th
Stent placement,stent position,stent position,Schumm's test positive,Unmatched,5th
Skin maceration,hide maceration,hide maceration,Vaccination site laceration,Unmatched,5th
Muscle fibrosis,sinew fibrosis,sinew fibrosis,Administration site fibrosis,Unmatched,5th
Terminal state,pole state,pole state,Extragonadal primary seminoma (pure) stage II,Unmatched,5th
Terminal state,final state,final state,Anal cancer stage III,Unmatched,5th
Terminal state,end state,end state,HERG gene status assay,Unmatched,5th
Terminal state,last state,last state,Lack of vaccination site rotation,Unmatched,5th
Venous stenosis,vein stenosis,vein stenosis,Subclavian vein stenosis,Unmatched,5th
Tear discolouration,tear stain,tear stain,Fear of weight gain,Unmatched,5th
Oral infection,viva infection,viva infection,Congenital HIV infection,Unmatched,5th
Axillary pain,axil pain,axil pain,5-hydroxyindolacetic acid in urine,Unmatched,5th
Axillary pain,alar pain,alar pain,Anal pap smear,Unmatched,5th
Energy increased,vim increased,vim increased,Apolipoprotein A-II decreased,Unmatched,5th
Energy increased,vital increased,vital increased,Iron binding capacity total decreased,Unmatched,5th
Energy increased,DOE increased,doe increased,End-tidal CO2 increased,Unmatched,5th
Energy increased,zip increased,zip increased,Anion gap decreased,Unmatched,5th
Energy increased,push increased,push increased,Peripheral pulse decreased,Unmatched,5th
Breast calcifications,tit calcifications,tit calcifications,Application site calcification,Unmatched,5th
Sinus rhythm,sinus beat,sinus beat,Epstein-Barr virus test,Unmatched,5th
Underweight,scrag,scrag,Scab,Unmatched,5th
Underweight,skinny,skinny,Neoplasm skin,Unmatched,5th
Underweight,boney,boney,Bone graft,Unmatched,5th
Rectal examination,rectal test,rectal test,Renal cyst ruptured,Unmatched,5th
Boredom,tedium,tedium,Blood sodium decreased,Unmatched,5th
Peripheral swelling,peripheral jut,peripheral jut,Peripheral T-cell lymphoma unspecified stage II,Unmatched,5th
Peripheral swelling,peripheral well,peripheral well,Peripheral T-cell lymphoma unspecified stage II,Unmatched,5th
Peripheral swelling,peripheral swell,peripheral swell,Peripheral T-cell lymphoma unspecified stage II,Unmatched,5th
Localised oedema,set oedema,set oedema,Catheter site oedema,Unmatched,5th
Brain oedema,wit oedema,wit oedema,Catheter site oedema,Unmatched,5th
Scar pain,pit pain,pit pain,Heel fat pad syndrome,Unmatched,5th
Scar pain,mark pain,mark pain,Genital cancer male in situ,Unmatched,5th
Scar pain,pock pain,pock pain,Post-thoracotomy pain syndrome,Unmatched,5th
Scar pain,scar infliction,scar infliction,Ear infection fungal,Unmatched,5th
Scar pain,scar ail,scar ail,Fear of weight gain,Unmatched,5th
Axillary mass,axil mass,axil mass,Acid fast bacilli infection,Unmatched,5th
Brain death,brain decease,brain decease,Light chain analysis decreased,Unmatched,5th
Saliva discolouration,spit discolouration,spit discolouration,Infusion site discolouration,Unmatched,5th
Saliva discolouration,saliva stain,saliva stain,Salivary gland cancer stage 0,Unmatched,5th
Pancreatic mass,pancreatic spate,pancreatic spate,Pancreatic carcinoma stage IV,Unmatched,5th
Pancreatic mass,pancreatic stack,pancreatic stack,Pancreatic carcinoma stage IV,Unmatched,5th
Rectal discharge,rectal eject,rectal eject,Cardiac septal defect,Unmatched,5th
Rectal discharge,rectal arc,rectal arc,Transitional cell cancer of renal pelvis and ureter metastatic,Unmatched,5th
Rectal discharge,rectal vent,rectal vent,Renal vein compression,Unmatched,5th
Neck mass,neck spate,neck spate,Peak expiratory flow rate,Unmatched,5th
Neck mass,neck slew,neck slew,Peak expiratory flow rate normal,Unmatched,5th
Neck mass,neck raft,neck raft,Peak expiratory flow rate decreased,Unmatched,5th
Neck mass,neck flock,neck flock,Peak expiratory flow rate normal,Unmatched,5th
Neck mass,neck lot,neck lot,Peak expiratory flow rate decreased,Unmatched,5th
Neck mass,neck pile,neck pile,Lack of vaccination site rotation,Unmatched,5th
Gastric stapling,gastric staple,gastric staple,Gastric cancer stage IV,Unmatched,5th
Muscle abscess,sinew abscess,sinew abscess,Infusion site abscess,Unmatched,5th
Muscle abscess,muscular abscess,muscular abscess,Vascular access site complication,Unmatched,5th
Food aversion,food distaste,food distaste,Model for end stage liver disease score increased,Unmatched,5th
Pharyngeal mass,pharyngeal spate,pharyngeal spate,Laryngeal cancer stage IV,Unmatched,5th
Pharyngeal mass,pharyngeal stack,pharyngeal stack,Laryngeal cancer stage IV,Unmatched,5th
Lip blister,lip scald,lip scald,NIH stroke scale score decreased,Unmatched,5th
Blood phosphorus decreased,blood P decreased,blood p decreased,Blood immunoglobulin E decreased,Unmatched,5th
Anti-erythrocyte antibody,anti RBC antibody,anti rbc antibody,Anti-RNA polymerase III antibody increased,Unmatched,5th
Live birth,dwell birth,dwell birth,Red cell distribution width normal,Unmatched,5th
Live birth,go birth,go birth,Facial nerve injury due to birth trauma,Unmatched,5th
Live birth,live bear,live bear,Vaccination site scar,Unmatched,5th
Anal haemorrhage,anal bleed,anal bleed,Nail bed disorder,Unmatched,5th
Spinal shock,spinal cushion,spinal cushion,Delayed spinal fusion,Unmatched,5th
Tongue dry,clap dry,clap dry,Lip and/or oral cavity cancer stage I,Unmatched,5th
Pubic pain,pubic ail,pubic ail,Blood uric acid normal,Unmatched,5th
Bone infarction,swot infarction,swot infarction,Root canal infection,Unmatched,5th
Bone infarction,pearl infarction,pearl infarction,Ear infection fungal,Unmatched,5th
Bone infarction,os infarction,os infarction,ECG signs of myocardial infarction,Unmatched,5th
Bone infarction,cram infarction,cram infarction,Oral helminthic infection,Unmatched,5th
Balance disorder,rest disorder,rest disorder,Post-traumatic stress disorder,Unmatched,5th
Tongue haemorrhage,spit haemorrhage,spit haemorrhage,Puncture site haemorrhage,Unmatched,5th
Breast discomfort,tit discomfort,tit discomfort,Instillation site discomfort,Unmatched,5th
Cardiac death,cardiac last,cardiac last,Cardiac ventriculogram left abnormal,Unmatched,5th
Autopsy,PM,pm,Blood pH,Unmatched,5th
Autopsy,postmortem,postmortem,Postmortem blood drug level decreased,Unmatched,5th
Bed rest,hump rest,hump rest,Human rhinovirus test,Unmatched,5th
Bed rest,bang rest,bang rest,Lung cyst removal,Unmatched,5th
Bed rest,seam rest,seam rest,Sweat test abnormal,Unmatched,5th
Bed rest,fuck rest,fuck rest,Rinne tuning fork test normal,Unmatched,5th
Bed rest,bonk rest,bonk rest,Rinne tuning fork test,Unmatched,5th
Bed rest,know rest,know rest,Peak nasal inspiratory flow test,Unmatched,5th
Bed rest,eff rest,eff rest,Lipoma of breast,Unmatched,5th
Bed rest,love rest,love rest,Fluid wave test,Unmatched,5th
Bed rest,lover rest,lover rest,Liver function test decreased,Unmatched,5th
Bed rest,layer rest,layer rest,Liver function test normal,Unmatched,5th
Bed rest,bed ease,bed ease,Body mass index normal,Unmatched,5th
Bed rest,bed stay,bed stay,Model for end stage liver disease score,Unmatched,5th
Bed rest,bed lie,bed lie,Head lag normal,Unmatched,5th
Blood phosphorus increased,blood P increased,blood p increased,Blood immunoglobulin E decreased,Unmatched,5th
Thirst decreased,lust decreased,lust decreased,Pulmonary function test increased,Unmatched,5th
Thirst decreased,crave decreased,crave decreased,Glomerular filtration rate decreased,Unmatched,5th
Skin fibrosis,hide fibrosis,hide fibrosis,Catheter site fibrosis,Unmatched,5th
Anal inflammation,anal red,anal red,Nail bed infection,Unmatched,5th
Cast application,cast coat,cast coat,Chest wall cyst,Unmatched,5th
Cast removal,puke removal,puke removal,Nephrostomy tube removal,Unmatched,5th
Dental examination,dental test,dental test,Congenital renal cyst,Unmatched,5th
Face injury,side injury,side injury,Infusion site injury,Unmatched,5th
Face injury,look injury,look injury,Nerve root injury thoracic,Unmatched,5th
Face injury,nerve injury,nerve injury,IVth nerve injury,Unmatched,5th
Face injury,front injury,front injury,Nerve root injury thoracic,Unmatched,5th
Face injury,font injury,font injury,Nerve root injury lumbar,Unmatched,5th
Face injury,nervy injury,nervy injury,IVth nerve injury,Unmatched,5th
Traction,grip,grip,Gait inability,Unmatched,5th
Protein total,protein sum,protein sum,Protein S abnormal,Unmatched,5th
Blood test normal,line test normal,line test normal,Lung diffusion test abnormal,Unmatched,5th
Blood test normal,blood run normal,blood run normal,Postmortem blood drug level normal,Unmatched,5th
Contusion,bruise,bruise,Puncture site bruise,Unmatched,5th
Skin tightness,skin taut,skin taut,Fothergill sign test,Unmatched,5th
Skin tightness,skin dense,skin dense,In vivo gene therapy,Unmatched,5th
Red blood cells urine,red blood cells water,red blood cells water,Red blood cell sedimentation rate normal,Unmatched,5th
Crush syndrome,beat syndrome,beat syndrome,Hyperkinetic heart syndrome,Unmatched,5th
Crush syndrome,jam syndrome,jam syndrome,Holt-Oram syndrome,Unmatched,5th
Crush syndrome,mash syndrome,mash syndrome,Red man syndrome,Unmatched,5th
Crush syndrome,shell syndrome,shell syndrome,Sick cell syndrome,Unmatched,5th
Crush syndrome,smash syndrome,smash syndrome,Mast cell activation syndrome,Unmatched,5th
Urea urine,urea water,urea water,Red blood cell sedimentation rate decreased,Unmatched,5th
Groin infection,mole infection,mole infection,West Nile viral infection,Unmatched,5th
Drug screen,drug sort,drug sort,Therapeutic drug monitoring analysis not performed,Unmatched,5th
Drug screen,drug test,drug test,Genotype drug resistance test abnormal,Unmatched,5th
Vitamin E increased,vitamin Es increased,vitamin es increased,Vitamin B2 increased,Unmatched,5th
Oral surgery,oral OR,oral or,X-ray of pelvis and hip normal,Unmatched,5th
Hip surgery,hip OR,hip or,Carcinoma in situ of eye,Unmatched,5th
Therapy responder,therapeutic responder,therapeutic responder,Therapeutic response delayed,Unmatched,5th
Therapy responder,therapeutical responder,therapeutical responder,Therapeutic response delayed,Unmatched,5th
Arterial restenosis,artery restenosis,artery restenosis,Pulmonary artery stenosis,Unmatched,5th
Splenic cyst,lienal cyst,lienal cyst,Renal cyst infection,Unmatched,5th
Splenic cyst,lien cyst,lien cyst,Liver function test abnormal,Unmatched,5th
Electrocardiogram Q wave abnormal,electrocardiogram Q wave abnormal,electrocardiogram q wave abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram Q wave abnormal,electrocardiogram q waver abnormal,electrocardiogram q waver abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram Q wave abnormal,electrocardiogram q Wave abnormal,electrocardiogram q wave abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram Q wave abnormal,electrocardiogram q wavy abnormal,electrocardiogram q wavy abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Nasal odour,nasal smell,nasal smell,Anal pap smear,Unmatched,5th
Wound haemorrhage,spite haemorrhage,spite haemorrhage,Implant site haemorrhage,Unmatched,5th
Wound haemorrhage,nose haemorrhage,nose haemorrhage,Post-traumatic punctate intraepidermal haemorrhage,Unmatched,5th
Acupressure,shiatsu,shiatsu,"Hiatus hernia, obstructive",Unmatched,5th
Acupressure,G-Jo,g jo,X-ray therapy to brain,Unmatched,5th
Biopsy intestine,biopsy bowel,biopsy bowel,Biopsy bone marrow abnormal,Unmatched,5th
Burn infection,bite infection,bite infection,Catheter site infection,Unmatched,5th
Burn infection,sting infection,sting infection,Urethral stent insertion,Unmatched,5th
Burn infection,cut infection,cut infection,Acute myocardial infarction,Unmatched,5th
Burn infection,fire infection,fire infection,Implant site infection,Unmatched,5th
Burn infection,cautery infection,cautery infection,Hepatic artery infusion pump insertion,Unmatched,5th
Burn infection,tan infection,tan infection,Ear infection fungal,Unmatched,5th
Complement factor C1 increased,complemental factor c1 increased,complemental factor c1 increased,Complement factor C1 decreased,Unmatched,5th
Complement factor C2 decreased,complemental factor c2 decreased,complemental factor c2 decreased,Complement factor C1 decreased,Unmatched,5th
Complement factor C2 increased,complemental factor c2 increased,complemental factor c2 increased,Complement factor C1 decreased,Unmatched,5th
Haemoglobin S,Hb s,hb s,Carbohydrate antigen 72-4,Unmatched,5th
Laziness,lazy,lazy,Premature baby,Unmatched,5th
Laziness,indolence,indolence,Non-Hodgkin's lymphoma unspecified histology indolent stage IV,Unmatched,5th
Laziness,acedia,acedia,Contrast media reaction,Unmatched,5th
Laziness,sloth,sloth,Tooth discolouration,Unmatched,5th
Laziness,indolent,indolent,Non-Hodgkin's lymphoma unspecified histology indolent stage IV,Unmatched,5th
Cytomegalovirus test positive,CMV test positive,cmv test positive,Influenza C virus test positive,Unmatched,5th
Cytomegalovirus test negative,CMV test negative,cmv test negative,SARS-CoV-1 test negative,Unmatched,5th
Nasal cyst,rhinal cyst,rhinal cyst,Retinal cyst excision,Unmatched,5th
Red blood cell scan,red blood cell rake,red blood cell rake,Red blood cell sedimentation rate normal,Unmatched,5th
Sticky skin,gum skin,gum skin,Numb chin syndrome,Unmatched,5th
Factor XII deficiency,factor XII deficiency,factor xii deficiency,Factor XI deficiency,Unmatched,5th
Factor XII deficiency,factor xii deficient,factor xii deficient,Factor XI deficiency,Unmatched,5th
Prostitute,harlot,harlot,Barlow test positive,Unmatched,5th
Prostitute,bawdy,bawdy,Body tinea,Unmatched,5th
Prostitute,whore,whore,Apgar score,Unmatched,5th
Prostitute,tart,tart,Tandem gait test normal,Unmatched,5th
Prostitute,bawd,bawd,Iliotibial band syndrome,Unmatched,5th
Skin induration,hide induration,hide induration,Vaccination site induration,Unmatched,5th
Primary transmission,primary infection,primary infection,Cytomegalovirus urinary tract infection,Unmatched,5th
Testicular injury,testicular harm,testicular harm,Testicular germ cell tumour mixed stage I,Unmatched,5th
Tangier disease,tart disease,tart disease,Carcinoid heart disease,Unmatched,5th
Tangier disease,tang disease,tang disease,Hand-foot-and-mouth disease,Unmatched,5th
Tongue cyst,spit cyst,spit cyst,Tandem gait test,Unmatched,5th
Pacemaker syndrome,pace syndrome,pace syndrome,Patellofemoral pain syndrome,Unmatched,5th
Pacemaker syndrome,pacer syndrome,pacer syndrome,Hereditary non-polyposis colorectal cancer syndrome,Unmatched,5th
Glare,glower,glower,Lower gastrointestinal perforation,Unmatched,5th
Ear discomfort,spike discomfort,spike discomfort,Instillation site discomfort,Unmatched,5th
Ear discomfort,ear sore,ear sore,"Brachytherapy to ear, nose, or throat",Unmatched,5th
Ear pruritus,spike pruritus,spike pruritus,Incision site pruritus,Unmatched,5th
Biliary cyst,bile cyst,bile cyst,Implant site cyst,Unmatched,5th
Wound,spite,spite,Computerised tomogram spine,Unmatched,5th
Wound,roller,roller,Baller-Gerold syndrome,Unmatched,5th
Wound,nose,nose,Radiotherapy to nose,Unmatched,5th
Wound,hurt,hurt,Neutrophil Pelger-Huet anomaly present,Unmatched,5th
Wound,wreathe,wreathe,Breath sounds absent,Unmatched,5th
Wound,hoist,hoist,Joint deposit,Unmatched,5th
Wound,roll,roll,Squamous cell carcinoma of the oral cavity,Unmatched,5th
Wound,lesion,lesion,Lesion excision,Unmatched,5th
Wound,weave,weave,Electrocardiogram J wave,Unmatched,5th
Wound,wrap,wrap,Diver's cramp,Unmatched,5th
Wound,thread,thread,Dry throat,Unmatched,5th
Wound,twist,twist,Thirst,Unmatched,5th
Wound,bruise,bruise,Puncture site bruise,Unmatched,5th
Wound,injure,injure,Cartilage injury,Unmatched,5th
Wound,winder,winder,Winged scapula,Unmatched,5th
Wound,wander,wander,Colon cancer,Unmatched,5th
Wound,meander,meander,Tender joint count increased,Unmatched,5th
Wound,scent,scent,Ureteral stent removal,Unmatched,5th
Wound,lift,lift,Prostatic urethral lift procedure,Unmatched,5th
Wound,injury,injury,Cartilage injury,Unmatched,5th
Wound,hoister,hoister,Lip blister,Unmatched,5th
Wound,twine,twine,Conjoined twins separation,Unmatched,5th
Wound,curve,curve,Nerve graft,Unmatched,5th
Nasal discomfort,nasal sore,nasal sore,Nodal marginal zone B-cell lymphoma stage II,Unmatched,5th
Factor III deficiency,factor 3 deficiency,factor 3 deficiency,Severe primary insulin like growth factor-1 deficiency,Unmatched,5th
Factor III deficiency,factor III deficiency,factor iii deficiency,Factor XII deficiency,Unmatched,5th
Factor III deficiency,factor iii deficient,factor iii deficient,Factor XII deficiency,Unmatched,5th
Vascular imaging,vascular see,vascular see,Vascular access site oedema,Unmatched,5th
Thyroxine therapy,T therapy,t therapy,X-ray therapy to breast,Unmatched,5th
Drug tolerance,drug allow,drug allow,Anticoagulation drug level below therapeutic,Unmatched,5th
Labour induction,fag induction,fag induction,Ear infection fungal,Unmatched,5th
Labour induction,grind induction,grind induction,Salivary gland induration,Unmatched,5th
Labour induction,tug induction,tug induction,Drug ineffective for unapproved indication,Unmatched,5th
Labour induction,dig induction,dig induction,Congenital HIV infection,Unmatched,5th
Labour induction,push induction,push induction,Post-injection delirium sedation syndrome,Unmatched,5th
Labour induction,toil induction,toil induction,Nail bed infection viral,Unmatched,5th
Spinal support,spinal hold,spinal hold,Spinal cord haemorrhage,Unmatched,5th
Venous repair,venous fix,venous fix,Graft versus host disease in eye,Unmatched,5th
Injection,shot,shot,Umbilical cord short,Unmatched,5th
