MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Snoring,snorer,snorer,Bishop score,Unmatched,3rd
Social fear,social care,social care,Vocal cord polyp,Unmatched,3rd
Somnolence,sleepy,sleepy,Sleep paralysis,Unmatched,3rd
Speech disorder,words disorder,words disorder,Vocal cord disorder,Unmatched,3rd
Spermatozoa abnormal,sperm abnormal,sperm abnormal,Sperm analysis abnormal,Unmatched,3rd
Spleen disorder,lienal disorder,lienal disorder,Renal disorder prophylaxis,Unmatched,3rd
Spleen disorder,lien disorder,lien disorder,Lip disorder,Unmatched,3rd
Spleen tuberculosis,spleen TB,spleen tb,"Sleep disorder due to general medical condition, insomnia type",Unmatched,3rd
Spleen tuberculosis,spleen T.B.,spleen t.b,"Sleep disorder due to general medical condition, insomnia type",Unmatched,3rd
Splenic haematoma,lienal haematoma,lienal haematoma,Subcapsular renal haematoma,Unmatched,3rd
Splenic injury,lienal injury,lienal injury,Renal tubular injury,Unmatched,3rd
Splenic injury,lien injury,lien injury,Liver injury,Unmatched,3rd
Splenic rupture,lien rupture,lien rupture,Liver carcinoma ruptured,Unmatched,3rd
Splinter,slivery,slivery,Delayed delivery,Unmatched,3rd
Splinter,sliver,sliver,Liver disorder,Unmatched,3rd
Splinter,secede,secede,Severe myoclonic epilepsy of infancy,Unmatched,3rd
Splinter,secession,secession,Recession of chamber angle of eye,Unmatched,3rd
Sports injury,fun injury,fun injury,Transfusion-related acute lung injury,Unmatched,3rd
Sports injury,variation injury,variation injury,Tracheal radiation injury,Unmatched,3rd
Sports injury,lark injury,lark injury,Ear canal injury,Unmatched,3rd
Sports injury,romp injury,romp injury,Nerve root injury lumbar,Unmatched,3rd
Stab wound,pang wound,pang wound,Band neutrophil count decreased,Unmatched,3rd
Stab wound,prod wound,prod wound,Red blood cell count abnormal,Unmatched,3rd
Stab wound,poke wound,poke wound,Bone marrow band neutrophil count increased,Unmatched,3rd
Stab wound,stab spite,stab spite,Hodgkin's disease lymphocyte depletion stage II site unspecified,Unmatched,3rd
Stab wound,stab nose,stab nose,Scan bone marrow abnormal,Unmatched,3rd
Stab wound,stab roll,stab roll,Stem cell therapy,Unmatched,3rd
Stab wound,stab wander,stab wander,"Bladder cancer stage I, with cancer in situ",Unmatched,3rd
Staring,utter,utter,Anastomotic ulcer,Unmatched,3rd
Staring,stare,stare,NIH stroke scale score increased,Unmatched,3rd
Staring,stark,stark,Dreamy state,Unmatched,3rd
Staring,agaze,agaze,Aase syndrome,Unmatched,3rd
Staring,gross,gross,Ross syndrome,Unmatched,3rd
Staring,gaze,gaze,Cox-Maze procedure,Unmatched,3rd
Staring,arrant,arrant,Sinus arrest,Unmatched,3rd
Staring,starer,starer,Wig wearer,Unmatched,3rd
Staring,star,star,Conjunctival scar,Unmatched,3rd
Staring,complete,complete,Abortion complete complicated,Unmatched,3rd
Staring,perfect,perfect,Corneal defect,Unmatched,3rd
Staring,pure,pure,Pure white cell aplasia,Unmatched,3rd
Staring,sodding,sodding,Water loading test,Unmatched,3rd
Starvation,starve,starve,Dreamy state,Unmatched,3rd
Starvation,starving,starving,Gastric stapling,Unmatched,3rd
Stoma care,stoma like,stoma like,Stoma site pain,Unmatched,3rd
Stoma care,stoma deal,stoma deal,Stem cell therapy,Unmatched,3rd
Stoma care,stoma tend,stoma tend,Parasite stool test positive,Unmatched,3rd
Strabismus,squint,squint,Shunt occlusion,Unmatched,3rd
Stress,tenseness,tenseness,Breast tenderness,Unmatched,3rd
Stress,strain,strain,Repetitive strain injury,Unmatched,3rd
Stress,tension,tension,Tension headache,Unmatched,3rd
Stress,accent,accent,Cryoglobulins absent,Unmatched,3rd
Stress,punctuate,punctuate,Punctate keratosis,Unmatched,3rd
Stress,focus,focus,Fuchs' syndrome,Unmatched,3rd
Stress,try,try,Dry skin,Unmatched,3rd
Stress,emphatic,emphatic,Lymphatic obstruction,Unmatched,3rd
Stress,tense,tense,Decreased vibratory sense,Unmatched,3rd
Stress ulcer,try ulcer,try ulcer,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,3rd
Stroke volume,CVA volume,cva volume,CSF volume decreased,Unmatched,3rd
Stupor,shock,shock,Cardiogenic shock,Unmatched,3rd
Stupor,daze,daze,Cox-Maze procedure,Unmatched,3rd
Sunburn,burn,burn,Burn oesophageal,Unmatched,3rd
Sunburn,tan,tan,Pain in jaw,Unmatched,3rd
Supernumerary teeth,spare teeth,spare teeth,SARS-CoV-2 test positive,Unmatched,3rd
Surgery,OR,or,Removal of inert matter from skin or subcutaneous tissue,Unmatched,3rd
Surgery,operation,operation,Pterygium operation,Unmatched,3rd
Surgery,surgical,surgical,Surgical failure,Unmatched,3rd
Surgery,operative,operative,Pterygium operation,Unmatched,3rd
Sweat discolouration,stew discolouration,stew discolouration,Implant site discolouration,Unmatched,3rd
Swelling,hump,hump,Benign breast lump removal,Unmatched,3rd
Swelling,bump,bump,Benign breast lump removal,Unmatched,3rd
Swelling,jut,jut,AST/ALT ratio,Unmatched,3rd
Swelling,bulge,bulge,Pulse absent,Unmatched,3rd
Swelling,prominence,prominence,Electrocardiogram U-wave prominent,Unmatched,3rd
Swelling,lump,lump,Intrathecal pump insertion,Unmatched,3rd
Swelling,extrusion,extrusion,Peripheral vein thrombus extension,Unmatched,3rd
Swelling,well,well,Red blood cell sickled cells present,Unmatched,3rd
Swelling,protuberant,protuberant,Dermatofibrosarcoma protuberans metastatic,Unmatched,3rd
Swelling,swell,swell,Well educated,Unmatched,3rd
Swelling,protuberate,protuberate,Dermatofibrosarcoma protuberans metastatic,Unmatched,3rd
Swelling,gibbous,gibbous,Thyroiditis fibrous chronic,Unmatched,3rd
Swelling,protuberance,protuberance,Dermatofibrosarcoma protuberans metastatic,Unmatched,3rd
Swelling,puffy,puffy,Vaginal cuff dehiscence,Unmatched,3rd
Swelling,bulgy,bulgy,Kluver-Bucy syndrome,Unmatched,3rd
Swelling face,jut face,jut face,Electrocardiogram T wave peaked,Unmatched,3rd
Swelling face,well face,well face,Cell-free and concentrated ascites reinfusion therapy,Unmatched,3rd
Swelling face,swell face,swell face,Cell-free and concentrated ascites reinfusion therapy,Unmatched,3rd
Syncope,deliquium,deliquium,Delirium febrile,Unmatched,3rd
Syncope,swoon,swoon,Stool chymotrypsin,Unmatched,3rd
Syncope,faint,faint,Injection site joint pain,Unmatched,3rd
Synovial rupture,synovial bust,synovial bust,Spinal synovial cyst,Unmatched,3rd
Syphilis anal,pox anal,pox anal,Pregnancy on oral contraceptive,Unmatched,3rd
Syphilis genital,lues genital,lues genital,"Sleep disorder due to general medical condition, mixed type",Unmatched,3rd
Syphilis genital,pox genital,pox genital,Cellulitis of male external genital organ,Unmatched,3rd
T-cell lymphoma,tonne cell lymphoma,tonne cell lymphoma,Nodal marginal zone B-cell lymphoma refractory,Unmatched,3rd
T-cell lymphoma stage I,tonne cell lymphoma stage i,tonne cell lymphoma stage i,Nodal marginal zone B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,T cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stagy i,t cell lymphoma stagy i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stager i,t cell lymphoma stager i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stagey i,t cell lymphoma stagey i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage I,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,tonne cell lymphoma stage ii,tonne cell lymphoma stage ii,Nodal marginal zone B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,T cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stagy ii,t cell lymphoma stagy ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stager ii,t cell lymphoma stager ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stagey ii,t cell lymphoma stagey ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stage II,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stage 2,t cell lymphoma stage 2,Angioimmunoblastic T-cell lymphoma stage I,Unmatched,3rd
T-cell lymphoma stage III,tonne cell lymphoma stage iii,tonne cell lymphoma stage iii,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,3rd
T-cell lymphoma stage III,T cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stagy iii,t cell lymphoma stagy iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stager iii,t cell lymphoma stager iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stagey iii,t cell lymphoma stagey iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage 3,t cell lymphoma stage 3,Angioimmunoblastic T-cell lymphoma stage I,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage III,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,tonne cell lymphoma stage iv,tonne cell lymphoma stage iv,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,3rd
T-cell lymphoma stage IV,T cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stagy iv,t cell lymphoma stagy iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stager iv,t cell lymphoma stager iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stagey iv,t cell lymphoma stagey iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage IV,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage 4,t cell lymphoma stage 4,Angioimmunoblastic T-cell lymphoma stage I,Unmatched,3rd
Tanning,lashing,lashing,Facial wasting,Unmatched,3rd
Tanning,whipping,whipping,Manufacturing product shipping issue,Unmatched,3rd
Tanning,flogging,flogging,Floating-Harbor syndrome,Unmatched,3rd
Tanning,whip,whip,Hip fracture,Unmatched,3rd
Tanning,bronze,bronze,Tick-borne fever,Unmatched,3rd
Tanning,flog,flog,Forced expiratory flow,Unmatched,3rd
Tanning,tanner,tanner,Bone cancer,Unmatched,3rd
Tanning,tan,tan,Pain in jaw,Unmatched,3rd
Tearfulness,weepy,weepy,Deep brain stimulation,Unmatched,3rd
Teething,teethe,teethe,Hypoaesthesia teeth,Unmatched,3rd
Tenderness,fond,fond,Food allergy,Unmatched,3rd
Tenderness,heart,heart,Heart transplant,Unmatched,3rd
Tenderness,sore,sore,Apgar score,Unmatched,3rd
Tenderness,warm,warm,Penile wart,Unmatched,3rd
Tenderness,philia,philia,Animal phobia,Unmatched,3rd
Tenderness,raw,raw,X-ray,Unmatched,3rd
Tenderness,affection,affection,Blastocystis infection,Unmatched,3rd
Tenderness,fondness,fondness,Instillation site coldness,Unmatched,3rd
Tenderness,hearty,hearty,Heart transplant,Unmatched,3rd
Tenderness,tender,tender,Tender joint count increased,Unmatched,3rd
Tendon injury,sinew injury,sinew injury,Administration site injury,Unmatched,3rd
Tendon injury,tendon wound,tendon wound,Tender joint count decreased,Unmatched,3rd
Tension,taut,taut,Tandem gait test abnormal,Unmatched,3rd
Tension,tenseness,tenseness,Breast tenderness,Unmatched,3rd
Tension,stress,stress,Stress fracture,Unmatched,3rd
Tension,tense,tense,Decreased vibratory sense,Unmatched,3rd
Testicular pain,testicular ail,testicular ail,Testicular malignant teratoma stage III,Unmatched,3rd
Testicular pain,testicular hurt,testicular hurt,Testicular seminoma (pure) stage II,Unmatched,3rd
Testicular scan,testicular scanner,testicular scanner,Testicular germ cell cancer metastatic,Unmatched,3rd
Testicular swelling,testicular well,testicular well,Testicular germ cell tumour,Unmatched,3rd
Testicular swelling,testicular swell,testicular swell,Testicular germ cell tumour,Unmatched,3rd
Theft,steal,steal,Subclavian steal syndrome,Unmatched,3rd
Theft,thieve,thieve,Achard Thiers syndrome,Unmatched,3rd
Theft,stealing,stealing,Staring,Unmatched,3rd
Theft,thieving,thieving,Thinking abnormal,Unmatched,3rd
Thinking abnormal,recall abnormal,recall abnormal,Venogram renal abnormal,Unmatched,3rd
Thinking abnormal,mean abnormal,mean abnormal,Barium meal abnormal,Unmatched,3rd
Thinking abnormal,cerebrate abnormal,cerebrate abnormal,Cerebral ventriculogram normal,Unmatched,3rd
Thinking abnormal,imagine abnormal,imagine abnormal,Magnetic resonance imaging abnormal,Unmatched,3rd
Thinking abnormal,opine abnormal,opine abnormal,Creatine urine normal,Unmatched,3rd
Thirst,lust,lust,Lung cyst removal,Unmatched,3rd
Thirst,craving,craving,Crying,Unmatched,3rd
Thirst,starve,starve,Dreamy state,Unmatched,3rd
Thirst,hunger,hunger,Finger amputation,Unmatched,3rd
Thirst,crave,crave,Foreign travel,Unmatched,3rd
Thought insertion,intent insertion,intent insertion,Arterial stent insertion,Unmatched,3rd
Thought insertion,recall insertion,recall insertion,Renal graft infection,Unmatched,3rd
Thought insertion,mean insertion,mean insertion,Ear infection viral,Unmatched,3rd
Throat cancer,pharyngeal cancer,pharyngeal cancer,Laryngeal cancer recurrent,Unmatched,3rd
Thyroxine,T,t,T-cell depletion,Unmatched,3rd
Thyroxine abnormal,T abnormal,t abnormal,Angiotensin I abnormal,Unmatched,3rd
Thyroxine decreased,T decreased,t decreased,Angiotensin I decreased,Unmatched,3rd
Thyroxine increased,T increased,t increased,Angiotensin I decreased,Unmatched,3rd
Thyroxine normal,T normal,t normal,Angiotensin I abnormal,Unmatched,3rd
Toe operation,toe surgery,toe surgery,Eye laser surgery,Unmatched,3rd
Tongue discolouration,spit discolouration,spit discolouration,Application site discolouration,Unmatched,3rd
Tongue discolouration,tongue stain,tongue stain,Tongue carcinoma stage II,Unmatched,3rd
Tongue disorder,spit disorder,spit disorder,Congenital skin disorder,Unmatched,3rd
Tongue haematoma,spit haematoma,spit haematoma,Incision site haematoma,Unmatched,3rd
Tongue oedema,spit oedema,spit oedema,Injection site oedema,Unmatched,3rd
Tongue ulceration,spit ulceration,spit ulceration,Injection site laceration,Unmatched,3rd
Tonic convulsion,pop convulsion,pop convulsion,Post procedural contusion,Unmatched,3rd
Tooth loss,tooth red,tooth red,Face and mouth X-ray,Unmatched,3rd
Trance,captive,captive,Hepatitis chronic active,Unmatched,3rd
Trance,catch,catch,Epidural blood patch,Unmatched,3rd
Trance,fascination,fascination,Vaccination error,Unmatched,3rd
Trance,spell,spell,B-cell small lymphocytic lymphoma,Unmatched,3rd
Trance,capture,capture,Culture,Unmatched,3rd
Trance,charmer,charmer,Anterior chamber opacity,Unmatched,3rd
Trance,entrancement,entrancement,Chronic lymphocytic inflammation with pontine perivascular enhancement responsive to steroids,Unmatched,3rd
Trance,bewitch,bewitch,Atrial switch operation,Unmatched,3rd
Trance,captivation,captivation,Systemic immune activation,Unmatched,3rd
Trance,charm,charm,Arnold-Chiari malformation,Unmatched,3rd
Tremor,shudder,shudder,Shoulder deformity,Unmatched,3rd
Tremor,quake,quake,Kabuki make-up syndrome,Unmatched,3rd
Trench foot,ditch foot,ditch foot,Adjustment disorder with mixed anxiety and depressed mood,Unmatched,3rd
Tuberculosis,TB,tb,Allergy to venom,Unmatched,3rd
Tuberculosis,tubercular,tubercular,Tuberculin test negative,Unmatched,3rd
Tuberculosis,T.B.,t.b,Job dissatisfaction,Unmatched,3rd
Tuberculosis bladder,TB bladder,tb bladder,Electron radiation therapy to bladder,Unmatched,3rd
Tuberculosis bladder,T.B. bladder,t.b bladder,Electron radiation therapy to bladder,Unmatched,3rd
Tuberculosis ureter,T.B. ureter,t.b ureter,Transitional cell cancer of the renal pelvis and ureter localised,Unmatched,3rd
Tumour pain,tumour ail,tumour ail,Testicular germ cell tumour mixed stage III,Unmatched,3rd
Ulcer,ulceration,ulceration,Lip ulceration,Unmatched,3rd
Ulcer,ulcerate,ulcerate,Cystitis ulcerative,Unmatched,3rd
Urethral discharge,urethral vent,urethral vent,Urethral stent insertion,Unmatched,3rd
Urinary casts,urinary roll,urinary roll,Extragonadal primary germ cell tumour mixed stage I,Unmatched,3rd
Urinary casts,urinary spue,urinary spue,Product primary packaging issue,Unmatched,3rd
Urinary casts,urinary draw,urinary draw,Urinary system x-ray normal,Unmatched,3rd
Urinary casts,urinary put,urinary put,Extragonadal primary seminoma (pure) stage II,Unmatched,3rd
Urinary casts,urinary purge,urinary purge,Extragonadal primary seminoma (pure) stage II,Unmatched,3rd
Urinary casts,urinary shape,urinary shape,Extragonadal primary non-seminoma stage III,Unmatched,3rd
Urinary casts,urinary stamp,urinary stamp,Extragonadal primary non-seminoma stage II,Unmatched,3rd
Urinary casts,urinary stray,urinary stray,Urinary system x-ray normal,Unmatched,3rd
Urinary casts,urinary honk,urinary honk,Extragonadal primary non-seminoma stage II,Unmatched,3rd
Urinary casts,urinary puke,urinary puke,Extragonadal primary seminoma (pure) stage II,Unmatched,3rd
Urinary casts,urinary hurl,urinary hurl,Extragonadal primary seminoma (pure) stage II,Unmatched,3rd
Urinary casts,urinary range,urinary range,Primary mediastinal large B-cell lymphoma refractory,Unmatched,3rd
Urinary casts,urinary roam,urinary roam,Urinary system x-ray normal,Unmatched,3rd
Urinary casts,urinary form,urinary form,Extragonadal primary germ cell tumour mixed stage I,Unmatched,3rd
Urinary casts,urinary tramp,urinary tramp,Urinary tract malformation,Unmatched,3rd
Urine abnormality,water abnormality,water abnormality,Foetal heart rate acceleration abnormality,Unmatched,3rd
Urine abnormality,urine abnormal,urine abnormal,Creatine urine normal,Unmatched,3rd
Urine analysis,pee analysis,pee analysis,Red blood cell analysis normal,Unmatched,3rd
Urine flow decreased,pee flow decreased,pee flow decreased,Peak nasal inspiratory flow increased,Unmatched,3rd
Urticaria,hives,hives,Liver disorder,Unmatched,3rd
Uterine inflammation,uterine red,uterine red,Pyogenic sterile arthritis pyoderma gangrenosum and acne syndrome,Unmatched,3rd
Uterine inflammation,uterine kindling,uterine kindling,Urine retinol binding protein decreased,Unmatched,3rd
Uterine pain,uterine ail,uterine ail,Urine uric acid increased,Unmatched,3rd
Uterine rupture,uterine bust,uterine bust,Parasite urine test negative,Unmatched,3rd
Uterine rupture,uterine tear,uterine tear,Parasite urine test negative,Unmatched,3rd
Uterine tenderness,uterine fond,uterine fond,Uterine dilation and evacuation,Unmatched,3rd
Vaginal cancer stage IVA,vagina cancer stage iva,vagina cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal Cancer stage iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer stagy iva,vaginal cancer stagy iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer stager iva,vaginal cancer stager iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer stagey iva,vaginal cancer stagey iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vagina cancer stage ivb,vagina cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal Cancer stage ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer stagy ivb,vaginal cancer stagy ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer stager ivb,vaginal cancer stager ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer stagey ivb,vaginal cancer stagey ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal odour,vaginal smell,vaginal smell,Nodal marginal zone B-cell lymphoma refractory,Unmatched,3rd
Vascular injury,vascular hurt,vascular hurt,Surgical vascular shunt,Unmatched,3rd
Vascular pain,vascular infliction,vascular infliction,Vascular graft infection,Unmatched,3rd
Vascular pain,vascular hurt,vascular hurt,Surgical vascular shunt,Unmatched,3rd
Vein discolouration,vein stain,vein stain,Hyperintensity in brain deep nuclei,Unmatched,3rd
Vein disorder,nervure disorder,nervure disorder,Olfactory nerve disorder,Unmatched,3rd
Vein disorder,vein cark,vein cark,Vena cava injury,Unmatched,3rd
Venous injury,vein injury,vein injury,Vena cava injury,Unmatched,3rd
Venous injury,venous hurt,venous hurt,Chronic graft versus host disease,Unmatched,3rd
Venous pressure decreased,vein pressure decreased,vein pressure decreased,Mean arterial pressure increased,Unmatched,3rd
Venous pressure increased,vein pressure increased,vein pressure increased,Mean arterial pressure increased,Unmatched,3rd
Venous thrombosis,vein thrombosis,vein thrombosis,Jugular vein thrombosis,Unmatched,3rd
Vertigo,vertiginous,vertiginous,Acral lentiginous melanoma stage I,Unmatched,3rd
Vertigo,dizziness,dizziness,Dizziness postural,Unmatched,3rd
Viral infection,viral infect,viral infect,Zika virus associated ocular birth defect,Unmatched,3rd
Viral rash,viral head,viral head,Viral load decreased,Unmatched,3rd
Vital capacity,vital content,vital content,Exposure via eye contact,Unmatched,3rd
Vital capacity,vital contain,vital contain,Exposure via eye contact,Unmatched,3rd
Vitamin B6 deficiency,vitamin b6 deficient,vitamin b6 deficient,Vitamin B2 deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin E deficiency,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin Es deficiency,vitamin es deficiency,Vitamin B6 deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin e deficient,vitamin e deficient,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin kB deficiency,vitamin kb deficiency,Vitamin B6 deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin M deficiency,vitamin m deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin G deficiency,vitamin g deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin K deficiency,vitamin k deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin KB deficiency,vitamin kb deficiency,Vitamin B6 deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin m deficiency,vitamin m deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin k deficient,vitamin k deficient,Vitamin D deficiency,Unmatched,3rd
VIth nerve injury,vith nervy injury,vith nervy injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nervus injury,vith nervus injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nerve injure,vith nerve injure,VIIth nerve injury,Unmatched,3rd
Vomiting,vomit,vomit,Trial of void,Unmatched,3rd
Vomiting,cast,cast,Cast removal,Unmatched,3rd
Vomiting,honk,honk,Anaphylactic shock,Unmatched,3rd
Vomiting,cat,cat,Contraceptive cap,Unmatched,3rd
Vomiting,spew,spew,Sperm donation,Unmatched,3rd
Vomiting,purge,purge,Pulse abnormal,Unmatched,3rd
Vomiting,spewer,spewer,Naevus spider congenital,Unmatched,3rd
Vomiting,chuck,chuck,Cardiogenic shock,Unmatched,3rd
Vomiting,barf,barf,Epstein-Barr virus infection,Unmatched,3rd
Vomiting,puke,puke,Aplasia pure red cell,Unmatched,3rd
Vomiting,sick,sick,Sick building syndrome,Unmatched,3rd
Vomiting,retch,retch,Breech presentation,Unmatched,3rd
Vomiting,puking,puking,Thumb sucking,Unmatched,3rd
Vomiting,spue,spue,Spur cell anaemia,Unmatched,3rd
Vomiting,regurgitation,regurgitation,Ischaemic mitral regurgitation,Unmatched,3rd
Vth nerve injury,vth nervy injury,vth nervy injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nervus injury,vth nervus injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerve injure,vth nerve injure,VIth nerve injury,Unmatched,3rd
Weight,angle,angle,Costovertebral angle tenderness,Unmatched,3rd
Weight,slant,slant,Scan adrenal gland abnormal,Unmatched,3rd
Weight,burden,burden,Sudden cardiac death,Unmatched,3rd
Weight decreased,angle decreased,angle decreased,Joint range of motion decreased,Unmatched,3rd
Weight increased,angle increased,angle increased,Joint range of motion decreased,Unmatched,3rd
Well educated,well school,well school,White blood cells stool positive,Unmatched,3rd
Wheezing,asthma,asthma,Asthma prophylaxis,Unmatched,3rd
Wheezing,asthmatic,asthmatic,Automatic bladder,Unmatched,3rd
Wound infection,spite infection,spite infection,Infusion site infection,Unmatched,3rd
Wound infection,nose infection,nose infection,Myocarditis post infection,Unmatched,3rd
Wound infection,hurt infection,hurt infection,Bile duct stent insertion,Unmatched,3rd
Wound infection,hoist infection,hoist infection,Post infection glomerulonephritis,Unmatched,3rd
Wound infection,roll infection,roll infection,Spinal rod insertion,Unmatched,3rd
Wound infection,weave infection,weave infection,Trigeminal nerve injection,Unmatched,3rd
Wound infection,wrap infection,wrap infection,Oral bacterial infection,Unmatched,3rd
Wound infection,scent infection,scent infection,Urethral stent insertion,Unmatched,3rd
Wound infection,lift infection,lift infection,Necrotising soft tissue infection,Unmatched,3rd
Wound infection,hoister infection,hoister infection,Varicella zoster virus infection,Unmatched,3rd
Wound infection,curve infection,curve infection,Trigeminal nerve injection,Unmatched,3rd
X-ray,go ray,go ray,Reaction to previous exposure to any vaccine,Unmatched,3rd
X-ray,tenner ray,tenner ray,Inner ear inflammation,Unmatched,3rd
X-ray,ten ray,ten ray,Red ear syndrome,Unmatched,3rd
X-ray,Adam ray,adam ray,Anal pap smear abnormal,Unmatched,3rd
X-ray,x beam,x beam,"X-ray therapy to ear, nose, or throat",Unmatched,3rd
X-ray treatment,x ray treat,x ray treat,X-ray gastrointestinal tract normal,Unmatched,3rd
Xerophthalmia,xeroma,xeroma,Hepatic seroma,Unmatched,3rd
XIIth nerve injury,xiith nervy injury,xiith nervy injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nervus injury,xiith nervus injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nerve injure,xiith nerve injure,VIIth nerve injury,Unmatched,3rd
XIth nerve injury,xith nervy injury,xith nervy injury,VIth nerve injury,Unmatched,3rd
XIth nerve injury,xith nervus injury,xith nervus injury,VIth nerve injury,Unmatched,3rd
XIth nerve injury,xith nerve injure,xith nerve injure,VIth nerve injury,Unmatched,3rd
Yawning,gape,gape,Osmolar gap,Unmatched,3rd
Yawning,yawn,yawn,Pain in jaw,Unmatched,3rd
Yawning,yaw,yaw,Jaw fracture,Unmatched,3rd
Yaws,gape,gape,Osmolar gap,Unmatched,3rd
Yaws,swerve,swerve,Nerve graft,Unmatched,3rd
Yaws of skin,yaws of pelt,yaws of pelt,SARS-CoV-2 test positive,Unmatched,3rd
Zinc deficiency,Zn deficiency,zn deficiency,Vitamin B6 deficiency,Unmatched,3rd
Zinc deficiency,zinc want,zinc want,Extranodal marginal zone B-cell lymphoma (BALT type),Unmatched,3rd
Mobility decreased,mobile decreased,mobile decreased,Total bile acids increased,Unmatched,3rd
Brain malformation,mental malformation,mental malformation,Congenital genital malformation male,Unmatched,3rd
Lip disorder,brim disorder,brim disorder,"Brief psychotic disorder, with postpartum onset",Unmatched,3rd
Lip disorder,lip upset,lip upset,Hearing aid user,Unmatched,3rd
Suture rupture,suture bust,suture bust,Amniotic membrane rupture test negative,Unmatched,3rd
