MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Vitamin K increased,vitamin grand increased,vitamin g increased,Vitamin C increased,Unmatched,2nd
Vitamin K increased,vitamin KB increased,vitamin kb increased,Vitamin B6 increased,Unmatched,2nd
Vitamin K increased,vitamin m increased,vitamin m increased,Vitamin C increased,Unmatched,2nd
Vitamin K increased,vitamin k increase,vitamin k increased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitaminize k decreased,vitamin k decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin one_thousand decreased,vitamin g decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin 1000 decreased,vitamin g decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin kB decreased,vitamin kb decreased,Vitamin B6 increased,Unmatched,2nd
Vitamin K decreased,vitamin M decreased,vitamin m decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin kelvin decreased,vitamin k decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin yard decreased,vitamin g decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin G decreased,vitamin g decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin thousand decreased,vitamin g decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin kibibyte decreased,vitamin k decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin kilobyte decreased,vitamin k decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin K decreased,vitamin k decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin chiliad decreased,vitamin g decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin thou decreased,vitamin g decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin grand decreased,vitamin g decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin KB decreased,vitamin kb decreased,Vitamin B6 increased,Unmatched,2nd
Vitamin K decreased,vitamin m decreased,vitamin m decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin k diminution,vitamin k decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin k minify,vitamin k decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin k diminish,vitamin k decreased,Vitamin C increased,Unmatched,2nd
Vitamin K decreased,vitamin k decrease,vitamin k decrease,Vitamin E decreased,Unmatched,2nd
Vitamin K decreased,vitamin k lessen,vitamin k decreased,Vitamin C increased,Unmatched,2nd
Vitamin E,vitaminize e,vitamin e,Vitamin A,Unmatched,2nd
Vitamin E,vitamin einsteinium,vitamin e,Vitamin A,Unmatched,2nd
Vitamin E,vitamin E,vitamin e,Vitamin A,Unmatched,2nd
Vitamin E,vitamin tocopherol,vitamin e,Vitamin A,Unmatched,2nd
Vitamin E,vitamin atomic_number_99,vitamin e,Vitamin A,Unmatched,2nd
Vitamin E,vitamin due_east,vitamin e,Vitamin A,Unmatched,2nd
Vitamin E,vitamin eastward,vitamin e,Vitamin A,Unmatched,2nd
Vitamin E,vitamin east,vitamin east,Vitamin B12 absorption test abnormal,Unmatched,2nd
Vitamin E,vitamin Es,vitamin es,Vitamin B1,Unmatched,2nd
Vitamin B1,vitaminize b1,vitamin b1,Vitamin B6,Unmatched,2nd
Vitamin B2,vitaminize b2,vitamin b2,Vitamin B6,Unmatched,2nd
Vitamin K,vitaminize k,vitamin k,Vitamin A,Unmatched,2nd
Vitamin K,vitamin one_thousand,vitamin g,Vitamin A,Unmatched,2nd
Vitamin K,vitamin 1000,vitamin g,Vitamin A,Unmatched,2nd
Vitamin K,vitamin KiB,vitamin kib,Protein induced by vitamin K absence or antagonist II increased,Unmatched,2nd
Vitamin K,vitamin kB,vitamin kb,Vitamin B1,Unmatched,2nd
Vitamin K,vitamin M,vitamin m,Vitamin A,Unmatched,2nd
Vitamin K,vitamin kelvin,vitamin k,Vitamin A,Unmatched,2nd
Vitamin K,vitamin yard,vitamin g,Vitamin A,Unmatched,2nd
Vitamin K,vitamin G,vitamin g,Vitamin A,Unmatched,2nd
Vitamin K,vitamin thousand,vitamin g,Vitamin A,Unmatched,2nd
Vitamin K,vitamin kibibyte,vitamin k,Vitamin A,Unmatched,2nd
Vitamin K,vitamin kilobyte,vitamin k,Vitamin A,Unmatched,2nd
Vitamin K,vitamin K,vitamin k,Vitamin A,Unmatched,2nd
Vitamin K,vitamin chiliad,vitamin g,Vitamin A,Unmatched,2nd
Vitamin K,vitamin thou,vitamin g,Vitamin A,Unmatched,2nd
Vitamin K,vitamin grand,vitamin g,Vitamin A,Unmatched,2nd
Vitamin K,vitamin KB,vitamin kb,Vitamin B1,Unmatched,2nd
Vitamin K,vitamin m,vitamin m,Vitamin A,Unmatched,2nd
Elective surgery,elective operating_theater,elective or,Therapeutic product effective for unapproved indication,Unmatched,2nd
Elective surgery,elective OR,elective or,Therapeutic product effective for unapproved indication,Unmatched,2nd
Elective surgery,elective operating_theatre,elective or,Therapeutic product effective for unapproved indication,Unmatched,2nd
Elective surgery,elective operating_room,elective or,Therapeutic product effective for unapproved indication,Unmatched,2nd
Cytomegalovirus viraemia,CMV viraemia,cmv viraemia,SARS-CoV-2 viraemia,Unmatched,2nd
Aphrodisiac therapy,sex therapy,sex therapy,Wet wrap therapy,Unmatched,2nd
Muscle relaxant therapy,muscle relaxant therapeutic,muscle relaxant therapeutic,Muscle relaxant drug level above therapeutic,Unmatched,2nd
PCO2 normal,pco2 convention,pco2 normal,PCO2 abnormal,Unmatched,2nd
PCO2 normal,pco2 rule,pco2 normal,PCO2 abnormal,Unmatched,2nd
PCO2 normal,pco2 normality,pco2 normal,PCO2 abnormal,Unmatched,2nd
PCO2 normal,pco2 formularize,pco2 normal,PCO2 abnormal,Unmatched,2nd
Venous occlusion,vein occlusion,vein occlusion,Renal vein occlusion,Unmatched,2nd
Application site discolouration,application site stain,application site stain,Application site joint pain,Unmatched,2nd
Application site scar,application site pit,application site pit,Application site joint pain,Unmatched,2nd
Application site scar,application site scrape,application site skin,Application site joint pain,Unmatched,2nd
Injection site scar,injection site pit,injection site pit,Injection site joint pain,Unmatched,2nd
Injection site scar,injection site scrape,injection site skin,Injection site joint pain,Unmatched,2nd
Rib deformity,guy deformity,cat deformity,Constricted ear deformity,Unmatched,2nd
Intestinal mass,enteral mass,enteral mass,Central nervous system mass,Unmatched,2nd
Shunt stenosis,bypass stenosis,bypass stenosis,Arterial bypass stenosis,Unmatched,2nd
Shunt stenosis,electrical_shunt stenosis,bypass stenosis,Arterial bypass stenosis,Unmatched,2nd
Shunt thrombosis,bypass thrombosis,bypass thrombosis,Arterial bypass thrombosis,Unmatched,2nd
Shunt thrombosis,electrical_shunt thrombosis,bypass thrombosis,Arterial bypass thrombosis,Unmatched,2nd
Intestinal haemorrhage,enteral haemorrhage,enteral haemorrhage,Central nervous system haemorrhage,Unmatched,2nd
Infusion site bruising,infusion site hurt,infusion site pain,Incision site pain,Unmatched,2nd
Eyelid pain,lid pain,lid pain,Red man syndrome,Unmatched,2nd
Haemoglobin urine,Hb urine,hb urine,17 ketosteroids urine decreased,Unmatched,2nd
Jaw operation,jaw function,jaw function,Magnetic resonance proton density fat fraction measurement,Unmatched,2nd
Sedative therapy,down therapy,down therapy,Low-level laser therapy,Unmatched,2nd
Sedative therapy,downer therapy,down therapy,Low-level laser therapy,Unmatched,2nd
Sedative therapy,depress therapy,lower therapy,Low-level laser therapy,Unmatched,2nd
Gallbladder cancer stage I,gall_bladder cancer stage i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder malignant_neoplastic_disease stage i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancerous stage i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder Cancer stage i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer point i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stagy i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer representation i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer represent i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer microscope_stage i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stager i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer presentment i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stagecoach i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer arrange i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stagey i,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stage iodinate,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stage atomic_number_53,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stage I,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stage unity,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stage one,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stage iodin,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stage iodize,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stage iodise,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Gallbladder cancer stage I,gallbladder cancer stage ane,gallbladder cancer stage i,Gallbladder cancer stage IV,Unmatched,2nd
Pancreatic carcinoma stage II,pancreatic carcinoma stage 2,pancreatic carcinoma stage 2,Pancreatic carcinoma stage I,Unmatched,2nd
Pancreatic carcinoma stage III,pancreatic carcinoma stage 3,pancreatic carcinoma stage 3,Pancreatic carcinoma stage I,Unmatched,2nd
Pancreatic carcinoma stage IV,pancreatic carcinoma stage 4,pancreatic carcinoma stage 4,Pancreatic carcinoma stage I,Unmatched,2nd
Small intestine carcinoma stage II,small intestine carcinoma stage 2,small intestine carcinoma stage 2,Small intestine carcinoma stage I,Unmatched,2nd
Small intestine carcinoma stage III,small intestine carcinoma stage 3,small intestine carcinoma stage 3,Small intestine carcinoma stage I,Unmatched,2nd
Small intestine carcinoma stage IV,small intestine carcinoma stage 4,small intestine carcinoma stage 4,Small intestine carcinoma stage I,Unmatched,2nd
Bile duct cancer stage II,bile duct cancer stage 2,bile duct cancer stage 2,Bile duct cancer stage 0,Unmatched,2nd
Bile duct cancer stage III,bile duct cancer stage 3,bile duct cancer stage 3,Bile duct cancer stage 0,Unmatched,2nd
Bile duct cancer stage IV,bile duct cancer stage 4,bile duct cancer stage 4,Bile duct cancer stage 0,Unmatched,2nd
Breast injury,breast wound,breast wound,Breath sounds absent,Unmatched,2nd
Breast injury,breast hurt,breast pain,Breast cancer in situ,Unmatched,2nd
Urine aluminium,urine Al,urine al,Uterine dilation and evacuation,Unmatched,2nd
Urine arsenic,urine As,urine as,Uterine dilation and evacuation,Unmatched,2nd
Phlebotomy,phlebotomize,bleeding,Bleeding time,Unmatched,2nd
Plasmin decreased,plasmin fall,plasmin fall,Plasma cell myeloma,Unmatched,2nd
Endocrine test,hormone test,hormone test,Thyroid releasing hormone challenge test,Unmatched,2nd
Endocrine test,hormonal test,hormonal test,Thyroid releasing hormone challenge test,Unmatched,2nd
Endocrine test,internal_secretion test,hormone test,Thyroid releasing hormone challenge test,Unmatched,2nd
Endocrine test,endocrinal test,hormone test,Thyroid releasing hormone challenge test,Unmatched,2nd
CSF test,csf trial,csf trial,Chemical burn of oral cavity,Unmatched,2nd
CSF test,csf run,csf work,Unintentional use for unapproved indication,Unmatched,2nd
CSF test,csf testing,csf testing,Benign neoplasm of testis,Unmatched,2nd
Endocrine test normal,hormone test normal,hormone test normal,Thyroid releasing hormone challenge test normal,Unmatched,2nd
Endocrine test normal,hormonal test normal,hormonal test normal,Thyroid releasing hormone challenge test normal,Unmatched,2nd
Endocrine test normal,internal_secretion test normal,hormone test normal,Thyroid releasing hormone challenge test normal,Unmatched,2nd
Endocrine test normal,endocrinal test normal,hormone test normal,Thyroid releasing hormone challenge test normal,Unmatched,2nd
Endocrine test abnormal,hormone test abnormal,hormone test abnormal,Thyroid releasing hormone challenge test normal,Unmatched,2nd
Endocrine test abnormal,hormonal test abnormal,hormonal test abnormal,Thyroid releasing hormone challenge test normal,Unmatched,2nd
Endocrine test abnormal,internal_secretion test abnormal,hormone test abnormal,Thyroid releasing hormone challenge test normal,Unmatched,2nd
Endocrine test abnormal,endocrinal test abnormal,hormone test abnormal,Thyroid releasing hormone challenge test normal,Unmatched,2nd
Coagulation factor,clotting factor,clotting factor,Abnormal clotting factor,Unmatched,2nd
CSF lactate,csf sucker,csf mark,Congenital anomalies of ear ossicles,Unmatched,2nd
CSF lactate,csf suck,csf mark,Congenital anomalies of ear ossicles,Unmatched,2nd
Adhesion,adherence,adherence,Optical coherence tomography,Unmatched,2nd
Adhesion,attachment,attachment,Muscle reattachment,Unmatched,2nd
Adhesion,adhesiveness,adhesiveness,Platelet adhesiveness decreased,Unmatched,2nd
Drug resistance,drug underground,drug tube,"Drug use disorder, antepartum",Unmatched,2nd
Drug resistance,drug opposition,drug fight,Drug metabolite level high,Unmatched,2nd
Drug resistance,drug oppose,drug fight,Drug metabolite level high,Unmatched,2nd
Urine amphetamine,urine pep_pill,urine upper,Urine copper increased,Unmatched,2nd
Urine amphetamine,urine speed,urine upper,Urine copper increased,Unmatched,2nd
Urine amphetamine,urine upper,urine upper,Urine copper increased,Unmatched,2nd
B-lymphocyte count increased,boron lymphocyte count increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,barn lymphocyte count increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,boric lymphocyte count increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,boronic lymphocyte count increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,atomic_number_5 lymphocyte count increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,B lymphocyte count increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymph_cell count increased,b lymphocytes count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocytic count increased,b lymphocytic count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte reckon increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte depend increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte numerable increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte counter increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte enumerator increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte counting increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte reckoning increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte countable increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte numeration increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte calculate increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte bet increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte numerate increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte look increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte weighing increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte enumeration increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte dependency increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte enumerate increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte weigh increased,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
B-lymphocyte count increased,b lymphocyte count increase,b lymphocyte count increased,T-lymphocyte count decreased,Unmatched,2nd
Haemoglobin E,Hb e,hb e,Carbohydrate antigen 15-3,Unmatched,2nd
Haemoglobin E absent,Hb e absent,hb e absent,Protein induced by vitamin K absence or antagonist II increased,Unmatched,2nd
Hepatitis E antigen positive,hepatitis einsteinium antigen positive,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis E antigen positive,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis tocopherol antigen positive,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis atomic_number_99 antigen positive,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis due_east antigen positive,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis eastward antigen positive,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigenic positive,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen convinced,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen plus,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen positivist,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen incontrovertibility,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen positively_charged,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen incontrovertibleness,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen positive_degree,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen incontrovertible,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen overconfident,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen confirming,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen cocksure,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen cocksureness,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen positivistic,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen electropositive,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen confident,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen positivity,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen irrefutable,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen positivism,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Hepatitis E antigen positive,hepatitis e antigen positiveness,hepatitis e antigen positive,Hepatitis A antigen positive,Unmatched,2nd
Blood mercury,blood Hg,blood hg,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Venous pressure,vein pressure,vein pressure,Portal vein pressure increased,Unmatched,2nd
Protein C increased,proteinaceous c increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein ascorbic_acid increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein C increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein century increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein cytosine increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein light_speed increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein speed_of_light increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein degree_centigrade increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein one_hundred increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein nose_candy increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein deoxycytidine_monophosphate increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein coulomb increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein 100 increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein hundred increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein coke increased,protein c increased,Protein S decreased,Unmatched,2nd
Protein C increased,protein c increase,protein c increased,Protein S decreased,Unmatched,2nd
Infusion,extract,extraction,Tooth extraction,Unmatched,2nd
Induration,sclerotic,sclerosis,Multiple sclerosis,Unmatched,2nd
Induration,indurate,sclerosis,Multiple sclerosis,Unmatched,2nd
Induration,sclerosis,sclerosis,Multiple sclerosis,Unmatched,2nd
Retention cyst,hold cyst,borne cyst,Barre test,Unmatched,2nd
Type III hyperlipidaemia,typewrite iii hyperlipidaemia,types iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,typic iii hyperlipidaemia,types iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,typecast iii hyperlipidaemia,types iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,case iii hyperlipidaemia,types iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,typewriter iii hyperlipidaemia,types iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,typing iii hyperlipidaemia,types iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,typewriting iii hyperlipidaemia,types iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,typify iii hyperlipidaemia,types iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,typist iii hyperlipidaemia,types iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type threesome hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type troika hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type terzetto hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type three hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type triad hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type ternion hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type 3 hyperlipidaemia,type 3 hyperlipidaemia,Type V hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type trinity hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type trio hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type tercet hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type trey hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type leash hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type trine hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type ternary hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type III hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type triplet hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type tierce hyperlipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii hyperlipaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii lipoidemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii lipemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii hyperlipemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii hyperlipoidemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii hyperlipidemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii lipidemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii hyperlipoidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii lipidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type III hyperlipidaemia,type iii lipoidaemia,type iii hyperlipidaemia,Type IIa hyperlipidaemia,Unmatched,2nd
Type IV hyperlipidaemia,type 4 hyperlipidaemia,type 4 hyperlipidaemia,Type V hyperlipidaemia,Unmatched,2nd
Type V hyperlipidaemia,typewrite v hyperlipidaemia,types v hyperlipidaemia,Type IV hyperlipidaemia,Unmatched,2nd
Type V hyperlipidaemia,typic v hyperlipidaemia,types v hyperlipidaemia,Type IV hyperlipidaemia,Unmatched,2nd
