MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Stab wound,stab nose,stab nose,Scan bone marrow abnormal,Unmatched,3rd
Stab wound,stab hurt,stab pain,"Bladder cancer stage 0, with cancer in situ",Unmatched,3rd
Stab wound,stab scent,stab nose,Scan bone marrow abnormal,Unmatched,3rd
Staring,consummate,complete,Abortion complete complicated,Unmatched,3rd
Staring,utter,complete,Abortion complete complicated,Unmatched,3rd
Staring,stark,complete,Abortion complete complicated,Unmatched,3rd
Staring,gross,gross,Ross syndrome,Unmatched,3rd
Staring,unadulterated,complete,Abortion complete complicated,Unmatched,3rd
Staring,gaze,gaze,Cox-Maze procedure,Unmatched,3rd
Staring,arrant,complete,Abortion complete complicated,Unmatched,3rd
Staring,thoroughgoing,complete,Abortion complete complicated,Unmatched,3rd
Staring,star,sensation,Band sensation,Unmatched,3rd
Staring,complete,complete,Abortion complete complicated,Unmatched,3rd
Staring,perfect,complete,Abortion complete complicated,Unmatched,3rd
Staring,pure,pure,Pure white cell aplasia,Unmatched,3rd
Staring,sodding,complete,Abortion complete complicated,Unmatched,3rd
Staring,everlasting,complete,Abortion complete complicated,Unmatched,3rd
Starvation,starve,hunger,Finger amputation,Unmatched,3rd
Stillbirth,miscarry,abortion,Abortion induced,Unmatched,3rd
Stoma care,stoma like,stoma like,Stoma site pain,Unmatched,3rd
Stress,strain,strain,Repetitive strain injury,Unmatched,3rd
Stress,tension,tension,Tension headache,Unmatched,3rd
Stress,try,tests,Acoustic stimulation tests,Unmatched,3rd
Stroke volume,CVA volume,cva volume,CSF volume decreased,Unmatched,3rd
Stupor,shock,shock,Cardiogenic shock,Unmatched,3rd
Stupor,daze,shock,Cardiogenic shock,Unmatched,3rd
Sunburn,burn,burn,Burn oesophageal,Unmatched,3rd
Sunburn,tan,burn,Burn oesophageal,Unmatched,3rd
Sunburn,suntan,burn,Burn oesophageal,Unmatched,3rd
Surgery,operating_theater,or,Removal of inert matter from skin or subcutaneous tissue,Unmatched,3rd
Surgery,surgical_operation,operation,Pterygium operation,Unmatched,3rd
Surgery,OR,or,Removal of inert matter from skin or subcutaneous tissue,Unmatched,3rd
Surgery,surgical_procedure,operation,Pterygium operation,Unmatched,3rd
Surgery,operating_theatre,or,Removal of inert matter from skin or subcutaneous tissue,Unmatched,3rd
Surgery,operation,operation,Pterygium operation,Unmatched,3rd
Surgery,surgical,surgical,Surgical failure,Unmatched,3rd
Surgery,operating_room,or,Removal of inert matter from skin or subcutaneous tissue,Unmatched,3rd
Surgery,operative,operation,Pterygium operation,Unmatched,3rd
Surgery,surgical_process,operation,Pterygium operation,Unmatched,3rd
Surgery,operate,operation,Pterygium operation,Unmatched,3rd
Swelling,prominence,prominence,Electrocardiogram U-wave prominent,Unmatched,3rd
Swelling,lump,lump,Intrathecal pump insertion,Unmatched,3rd
Swelling,extrusion,extrusion,Peripheral vein thrombus extension,Unmatched,3rd
Swelling,well,well,Red blood cell sickled cells present,Unmatched,3rd
Swelling,protuberant,protuberant,Dermatofibrosarcoma protuberans metastatic,Unmatched,3rd
Swelling face,well face,well face,Cell-free and concentrated ascites reinfusion therapy,Unmatched,3rd
Syncope,faint,light,Polymorphic light eruption,Unmatched,3rd
Syphilis anal,pox anal,pox anal,Pregnancy on oral contraceptive,Unmatched,3rd
Syphilis genital,pox genital,pox genital,Cellulitis of male external genital organ,Unmatched,3rd
T-cell lymphoma stage I,tetraiodothyronine cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,triiodothyronine cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,deoxythymidine_monophosphate cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,metric_ton cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,thymine cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,liothyronine cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,tonne cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,T cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cubicle lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cellular_telephone lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cadre lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t prison_cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t mobile_phone lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell_phone lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t jail_cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t electric_cell lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cellphone lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cellular lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cellular_phone lymphoma stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma point i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stagy i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma representation i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma represent i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma microscope_stage i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stager i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma presentment i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stagecoach i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma arrange i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stagey i,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage iodinate,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage atomic_number_53,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage I,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage unity,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage one,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage iodin,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage iodize,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage iodise,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoma stage ane,t cell lymphoma stage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,tetraiodothyronine cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,triiodothyronine cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,deoxythymidine_monophosphate cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,metric_ton cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,thymine cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,liothyronine cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,tonne cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,T cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cubicle lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cellular_telephone lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cadre lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t prison_cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t mobile_phone lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell_phone lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t jail_cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t electric_cell lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cellphone lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cellular lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cellular_phone lymphoma stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma point ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stagy ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma representation ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma represent ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma microscope_stage ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stager ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma presentment ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stagecoach ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma arrange ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stagey ii,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stage II,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stage 2,t cell lymphoma stage 2,Angioimmunoblastic T-cell lymphoma stage I,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoma stage deuce,t cell lymphoma stage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage III,tetraiodothyronine cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,triiodothyronine cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,deoxythymidine_monophosphate cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,metric_ton cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,thymine cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,liothyronine cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,tonne cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,T cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cubicle lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cellular_telephone lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cadre lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t prison_cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t mobile_phone lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell_phone lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t jail_cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t electric_cell lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cellphone lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cellular lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cellular_phone lymphoma stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma point iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stagy iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma representation iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma represent iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma microscope_stage iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stager iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma presentment iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stagecoach iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma arrange iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stagey iii,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage threesome,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage troika,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage terzetto,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage three,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage triad,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage ternion,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage 3,t cell lymphoma stage 3,Angioimmunoblastic T-cell lymphoma stage I,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage trinity,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage trio,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage tercet,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage trey,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage leash,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage trine,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage ternary,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage III,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage triplet,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphoma stage tierce,t cell lymphoma stage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,tetraiodothyronine cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,triiodothyronine cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,deoxythymidine_monophosphate cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,metric_ton cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,thymine cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,liothyronine cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,tonne cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,T cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cubicle lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cellular_telephone lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cadre lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t prison_cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t mobile_phone lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell_phone lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t jail_cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t electric_cell lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cellphone lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cellular lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cellular_phone lymphoma stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma point iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stagy iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma representation iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma represent iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma microscope_stage iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stager iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma presentment iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stagecoach iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma arrange iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stagey iv,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage IV,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage quartet,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage foursome,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage quatern,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage quadruplet,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage quaternity,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage quaternion,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage quaternary,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage 4,t cell lymphoma stage 4,Angioimmunoblastic T-cell lymphoma stage I,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage four,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage intravenous_feeding,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphoma stage tetrad,t cell lymphoma stage iv,T-cell lymphoma stage II,Unmatched,3rd
Tanning,whip,blister,Blood blister,Unmatched,3rd
Tanning,tan,burn,Burn oesophageal,Unmatched,3rd
Teething,dentition,teeth,Hypoaesthesia teeth,Unmatched,3rd
Tenderness,heart,heart,Heart transplant,Unmatched,3rd
Tenderness,soreness,discomfort,Bladder discomfort,Unmatched,3rd
Tenderness,sore,discomfort,Bladder discomfort,Unmatched,3rd
Tenderness,warm,warm,Penile wart,Unmatched,3rd
Tenderness,tender,tender,Tender joint count increased,Unmatched,3rd
Tendon disorder,sinewy disorder,muscle disorder,Papillary muscle disorder,Unmatched,3rd
Tendon disorder,sinew disorder,muscle disorder,Papillary muscle disorder,Unmatched,3rd
Tendon injury,tendon wound,tendon wound,Tender joint count decreased,Unmatched,3rd
Tendon rupture,sinewy rupture,muscle rupture,Papillary muscle rupture,Unmatched,3rd
Tendon rupture,sinew rupture,muscle rupture,Papillary muscle rupture,Unmatched,3rd
Tension,tenseness,stress,Stress fracture,Unmatched,3rd
Tension,stress,stress,Stress fracture,Unmatched,3rd
Tension,tense,stress,Stress fracture,Unmatched,3rd
Testicular failure,testicular lose,testicular missed,Testicular germ cell tumour mixed stage II,Unmatched,3rd
Testicular swelling,testicular well,testicular well,Testicular germ cell tumour,Unmatched,3rd
Theft,steal,steal,Subclavian steal syndrome,Unmatched,3rd
Theft,stealing,steal,Subclavian steal syndrome,Unmatched,3rd
Thinking abnormal,reckon abnormal,count abnormal,Basophil count normal,Unmatched,3rd
Thinking abnormal,guess abnormal,shot abnormal,Electrocardiogram ST segment abnormal,Unmatched,3rd
Thinking abnormal,recall abnormal,recall abnormal,Venogram renal abnormal,Unmatched,3rd
Thinking abnormal,cogitate abnormal,study abnormal,Sleep study normal,Unmatched,3rd
Thinking abnormal,cogitation abnormal,study abnormal,Sleep study normal,Unmatched,3rd
Thinking abnormal,mean abnormal,mean abnormal,Barium meal abnormal,Unmatched,3rd
Thinking abnormal,consideration abnormal,condition abnormal,General physical condition normal,Unmatched,3rd
Thinking abnormal,imagine abnormal,vision abnormal,Colour vision tests normal,Unmatched,3rd
Thinking abnormal,consider abnormal,condition abnormal,General physical condition normal,Unmatched,3rd
Thirst,lust,hunger,Finger amputation,Unmatched,3rd
Thirst,thirsty,hunger,Finger amputation,Unmatched,3rd
Thirst,craving,craving,Crying,Unmatched,3rd
Thirst,starve,hunger,Finger amputation,Unmatched,3rd
Thirst,hunger,hunger,Finger amputation,Unmatched,3rd
Thirst,hungriness,hunger,Finger amputation,Unmatched,3rd
Thirst,crave,hunger,Finger amputation,Unmatched,3rd
Thirst,thirstiness,hunger,Finger amputation,Unmatched,3rd
Thought insertion,reckon insertion,count insertion,Shunt infection,Unmatched,3rd
Thought insertion,guess insertion,shot insertion,Slow virus infection,Unmatched,3rd
Thought insertion,recall insertion,recall insertion,Renal graft infection,Unmatched,3rd
Thought insertion,mean insertion,mean insertion,Ear infection viral,Unmatched,3rd
Throat cancer,pharyngeal cancer,pharyngeal cancer,Laryngeal cancer recurrent,Unmatched,3rd
Thyroxine,tetraiodothyronine,t,T-cell depletion,Unmatched,3rd
Thyroxine,T,t,T-cell depletion,Unmatched,3rd
Thyroxine abnormal,tetraiodothyronine abnormal,t abnormal,Angiotensin I abnormal,Unmatched,3rd
Thyroxine abnormal,T abnormal,t abnormal,Angiotensin I abnormal,Unmatched,3rd
Thyroxine decreased,tetraiodothyronine decreased,t decreased,Angiotensin I decreased,Unmatched,3rd
Thyroxine decreased,T decreased,t decreased,Angiotensin I decreased,Unmatched,3rd
Thyroxine increased,tetraiodothyronine increased,t increased,Angiotensin I decreased,Unmatched,3rd
Thyroxine increased,T increased,t increased,Angiotensin I decreased,Unmatched,3rd
Thyroxine normal,tetraiodothyronine normal,t normal,Angiotensin I abnormal,Unmatched,3rd
Thyroxine normal,T normal,t normal,Angiotensin I abnormal,Unmatched,3rd
Toe operation,toe surgery,toe surgery,Eye laser surgery,Unmatched,3rd
Tongue discolouration,tongue stain,tongue stain,Tongue carcinoma stage II,Unmatched,3rd
Tongue rough,tongue rock,tongue stone,Tongue carcinoma stage II,Unmatched,3rd
Tooth loss,tooth red,tooth red,Face and mouth X-ray,Unmatched,3rd
